url,name,fgapg,fgpct,fgpg,ftapg,ftpct,ftpg,games,height,pfpg,ptspg,sospg,trbpg
/cbb/players/bill-ulrich-1.html,Bill Ulrich,4.1,.395,1.6,0.9,.556,0.5,21,5-10,,3.7,2.15,1.5
/cbb/players/dave-ulrich-1.html,Dave Ulrich,4.0,.376,1.5,1.3,.702,0.9,43,6-2,1.0,3.9,-0.59,1.1
/cbb/players/james-ulrich-1.html,James Ulrich,6.8,.463,3.2,3.5,.596,2.1,118,6-7,2.9,8.7,-7.12,5.2
/cbb/players/sam-ulrich-1.html,Sam Ulrich,7.0,.418,2.9,2.0,.574,1.1,74,6-1,2.5,7.0,6.55,3.1
/cbb/players/rokas-ulvydas-1.html,Rokas Ulvydas,1.4,.458,0.6,1.0,.559,0.5,35,6-11,1.5,1.8,7.00,1.8
/cbb/players/jack-ulwelling-1.html,Jack Ulwelling,10.3,.395,4.1,1.6,.719,1.1,36,,1.9,9.3,5.96,2.7
/cbb/players/jerry-umberger-1.html,Jerry Umberger,1.6,.414,0.7,0.8,.485,0.4,44,6-5,1.3,1.7,-2.36,1.4
/cbb/players/kyle-umberger-1.html,Kyle Umberger,9.3,.515,4.8,3.8,.720,2.7,112,6-7,1.8,12.3,-3.88,5.5
/cbb/players/jim-umbricht-1.html,Jim Umbricht,5.0,.324,1.6,2.5,.669,1.6,48,6-4,2.7,4.9,-5.95,
/cbb/players/michael-umeh-1.html,Michael Umeh,6.1,.431,2.6,1.5,.713,1.1,111,6-2,1.5,7.5,5.17,2.3
/cbb/players/ifeanyi-umezurike-1.html,Ifeanyi Umezurike,1.9,.438,0.8,0.9,.526,0.5,65,6-9,1.9,2.1,-7.76,2.3
/cbb/players/isiah-umipig-1.html,Isiah Umipig,11.3,.412,4.7,2.8,.826,2.3,125,6-0,2.2,14.4,-4.24,2.5
/cbb/players/ify-umodu-1.html,Ify Umodu,0.2,1.000,0.2,0.3,.500,0.2,6,6-3,0.2,0.5,-3.72,0.5
/cbb/players/daniel-umoh-1.html,Daniel Umoh,2.0,.400,0.8,0.1,.000,0.0,10,6-9,3.6,1.6,2.21,3.0
/cbb/players/carlteeter-umstead-1.html,Carl Teeter Umstead,,,3.5,2.1,.604,1.3,67,,1.4,8.3,-2.30,
/cbb/players/evan-umstead-1.html,Evan Umstead,0.4,.000,0.0,0.8,.750,0.6,5,6-0,0.0,0.6,2.83,0.0
/cbb/players/sidney-umude-1.html,Sidney Umude,6.9,.466,3.2,2.9,.630,1.8,103,6-7,2.2,8.2,-4.89,3.8
/cbb/players/stanley-umude-1.html,Stanley Umude,11.0,.469,5.2,4.1,.743,3.1,114,6-6,2.1,14.4,-2.53,5.3
/cbb/players/dick-unangst-1.html,Dick Unangst,5.1,.339,1.7,3.1,.753,2.3,25,,,5.8,0.38,2.6
