url,name,fgapg,fgpct,fgpg,ftapg,ftpct,ftpg,games,height,pfpg,ptspg,sospg,trbpg
/cbb/players/jimmy-landry-1.html,Jimmy Landry,2.4,.431,1.0,1.0,.293,0.3,42,6-3,0.5,2.4,-1.36,2.2
/cbb/players/joe-landry-1.html,Joe Landry,2.7,.330,0.9,1.4,.557,0.8,75,6-5,2.0,2.5,3.75,2.7
/cbb/players/jonathan-landry-1.html,Jonathan Landry,6.3,.400,2.5,1.0,.250,0.3,4,6-5,1.0,6.3,-6.81,2.8
/cbb/players/kyle-landry-1.html,Kyle Landry,6.9,.562,3.9,4.9,.720,3.5,113,6-9,2.7,11.3,-3.45,6.0
/cbb/players/marcus-landry-1.html,Marcus Landry,7.2,.490,3.5,2.4,.670,1.6,121,6-7,2.1,9.2,7.34,4.2
/cbb/players/pearce-landry-1.html,Pearce Landry,2.2,.446,1.0,0.6,.818,0.5,56,6-5,1.0,2.8,11.20,1.1
/cbb/players/rob-landry-1.html,Rob Landry,0.0,,0.0,0.0,,0.0,1,6-4,0.0,0.0,5.52,0.0
/cbb/players/travon-landry-1.html,Travon Landry,1.5,.341,0.5,1.4,.663,0.9,59,6-1,0.8,2.1,-3.12,1.0
/cbb/players/jaraan-lands-1.html,Jaraan Lands,4.2,.381,1.6,4.2,.524,2.2,5,6-7,1.2,5.4,-4.69,3.8
/cbb/players/john-lands-1.html,John Lands,7.4,.337,2.5,3.0,.682,2.0,22,6-4,3.0,7.0,-0.33,5.9
/cbb/players/shabaka-lands-1.html,Shabaka Lands,8.1,.347,2.8,3.5,.681,2.4,39,5-10,,9.0,-1.71,2.7
/cbb/players/mark-landsberger-1.html,Mark Landsberger,13.6,.482,6.6,5.0,.621,3.1,51,6-8,1.7,16.2,4.85,11.0
/cbb/players/paul-landsberger-1.html,Paul Landsberger,5.4,.440,2.4,3.7,.573,2.1,26,6-6,2.8,6.9,6.17,4.5
/cbb/players/_-landsperger-1.html,_ Landsperger,6.0,.381,2.3,1.0,.857,0.9,7,6-0,0.4,5.4,,1.4
/cbb/players/lou-landt-1.html,Lou Landt,4.9,.416,2.0,1.4,.636,0.9,54,6-3,1.7,4.9,5.80,2.3
/cbb/players/john-landures-1.html,John Landures,1.2,.571,0.7,0.8,.444,0.3,12,6-5,0.5,1.7,2.85,1.3
