?Rk,Player,Class,Season,Pos,School,Conf,G,MP,PER,TS%,eFG%,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,PProd,ORtg,DRtg,OWS,DWS,WS,OBPM,DBPM,BPM,Drafted
4435,De'Jon Davis,3,2018-19,F,California Baptist,WAC,30,883,17.8,0.579,0.516,11.2,23.3,17.5,2.9,0.9,1.4,15,17.8,321,116.5,100.8,1.9,1.3,3.3,-0.9,-1.2,-2.2,0
4436,Deyonta Davis,1,2015-16,F,Michigan State,Big Ten,35,650,23.9,0.601,0.598,13.5,19,16.5,7.5,0.8,10.2,12.1,19.2,242,121.4,90.9,1.7,1.6,3.3,3.2,7.5,10.8,0
4437,Doug Davis,4,11-Dec,G,Princeton,Ivy,32,1057,17,0.561,0.538,1,6.2,3.7,9.5,2.2,0.9,9.7,23,374,108.5,102.2,2.1,1.2,3.3,2.7,-2.1,0.6,0
4439,Shawntrez Davis,3,2017-18,F,Bethune-Cookman,MEAC,32,863,21.4,0.594,0.589,10.1,21.7,16,9.5,0.9,4.2,16.5,24.1,431,110.6,99.7,1.8,1.5,3.3,-1.1,-0.9,-2,0
4440,Steven Davis,4,2016-17,F,Wright State,Horizon,32,901,18.7,0.603,0.57,7.1,11.1,9.1,8,1,1.8,14.3,25.1,423,113,104.2,2.2,1.1,3.3,1.7,-2.2,-0.5,0
4441,Andre Dawkins,2,10-Nov,G,Duke,ACC,37,778,15.7,0.652,0.635,1.3,8.1,4.9,4.7,1.5,0.5,10.9,16,245,126.6,97.8,2,1.3,3.3,5.8,1.7,7.5,0
4442,Cody Demps,3,2014-15,G,Sacramento State,Big Sky,33,1104,17.1,0.586,0.516,5.3,14.5,10,18.2,1.9,1.3,18.3,17,365,116.6,108.9,2.5,0.7,3.3,0.6,-0.5,0.2,0
4443,Tre Demps,4,2015-16,G,Northwestern,Big Ten,32,1185,15.6,0.49,0.474,1.6,9.4,5.5,18.2,1.1,0.1,7.1,24.9,469,106.9,105.7,2,1.3,3.3,2.5,-0.1,2.4,0
4444,Nemanja Djurisic,4,2014-15,F,Georgia,SEC,33,991,16.8,0.559,0.529,7.6,12,9.9,11.5,1.4,1.8,15.8,20.7,348,108.5,100.1,1.8,1.5,3.3,3.6,2.4,6,0
4445,Cody Doolin,3,2012-13,G,San Francisco,WCC,31,1045,18.6,0.538,0.478,1.6,10.2,5.8,34.3,2.9,0.2,19.1,22.2,440,108.3,104.8,2.4,0.9,3.3,3.2,0,3.2,0
4446,Samir Doughty,3,2018-19,G,Auburn,SEC,40,969,15.2,0.596,0.563,4.8,12,8.3,12,3.2,0.4,18.3,15.3,300,115.6,100.1,1.8,1.5,3.3,4.3,3.2,7.5,0
4447,Zacarry Douglas,4,2018-19,F,North Carolina Central,MEAC,34,932,15.8,0.521,0.494,7.6,25.6,16.7,9.1,1.6,2.2,13.7,17.9,294,107.7,94.3,1.3,2,3.3,-2.1,0.2,-1.9,0
4448,Bryce Douvier,4,2015-16,F,Texas A&M-Corpus Christi,Southland,33,760,21,0.606,0.547,9.4,23.3,16.4,5.8,2.2,3.8,16.7,21.4,319,115.1,96.6,1.8,1.5,3.3,0.1,0.4,0.5,0
4449,Sam Downey,4,2016-17,F,Yale,Ivy,29,833,20.3,0.583,0.566,10.9,16.6,13.9,8.1,1.2,1.4,10.7,20.1,329,119.8,103.8,2.2,1.1,3.3,0.8,-0.5,0.4,0
4452,Everett Duncan,2,2017-18,G,Vermont,AEC,35,990,11.9,0.7,0.675,4.2,14.6,9.7,2.9,0.6,0.5,8.6,9.7,203,138.5,103.7,2,1.3,3.3,3.5,-0.2,3.3,0
4454,Karachi Edo,3,2015-16,F,Fresno State,MWC,32,785,22.2,0.568,0.556,14.2,14.3,14.2,3.4,0.9,8.1,9.9,19.7,322,119.7,101.3,2.1,1.2,3.3,0.9,2.5,3.4,0
4456,Wes Eikmeier,4,2012-13,G,Colorado State,MWC,35,1084,13.4,0.509,0.451,0.3,6.7,3.4,14,1.1,0.2,12,23.1,402,110.4,105.1,2.4,0.9,3.3,2.8,-1.3,1.5,0
4459,DJ Evans,4,2013-14,G,Albany (NY),AEC,34,1149,14.8,0.519,0.47,1.7,10.4,6.2,18.3,2.6,0.1,14.4,21.5,393,105.5,102.1,1.5,1.8,3.3,0.6,-0.6,0,0
4460,Will Felder,4,2013-14,F,Miami (OH),MAC,31,990,20.3,0.603,0.543,8,18.3,13,6.8,1.5,4,16.1,23.3,409,110.7,104.4,2,1.3,3.3,0.1,0.5,0.7,0
4461,Tony Fiegen,4,2012-13,F,South Dakota State,Summit,35,1118,16.4,0.574,0.56,7.9,13.9,10.9,9.3,0.9,0.7,14.1,17.7,356,114.1,105.6,2.5,0.9,3.3,0.3,-1.1,-0.8,0
4463,Nick Fuller,4,2017-18,F,South Dakota,Summit,35,575,24.1,0.633,0.588,9.1,18.6,14,5.2,1.3,2.2,10.6,23.1,288,126.5,95.7,2.1,1.2,3.3,2.2,0.2,2.5,0
4464,Travis Fulton,4,2012-13,F,Pacific,Big West,35,857,20.4,0.586,0.558,6.7,14.8,10.6,14.9,2.1,0.4,12,20.4,312,117.2,102.3,2.4,0.9,3.3,4.4,0.3,4.7,0
4465,Kenny Gaines,2,2013-14,G,Georgia,SEC,32,907,18.2,0.573,0.535,2.9,7,5.1,8.4,1.5,2.9,10,23,364,118.2,106.4,2.3,1,3.3,4.6,0.3,4.9,0
4466,Christopher Galbreath Jr.,4,2017-18,F,Sam Houston State,Southland,36,1004,19.7,0.513,0.49,10.2,22.2,16,11.1,1.3,2.7,13.2,29.4,490,102,97.6,1.3,1.9,3.3,-1.9,0.1,-1.8,0
4467,Tony Gallo,4,11-Dec,G,Coppin State,MEAC,30,1015,20,0.558,0.504,1,8.6,4.6,23,2.3,0.2,12.6,25.8,493,114,111.4,3.1,0.3,3.3,4.3,-5,-0.7,0
4471,Tevin Glass,4,2016-17,F,East Tennessee State,Southern,35,785,19.7,0.59,0.547,9.8,22.6,16.6,7.4,1.9,2.9,16.1,19.7,310,114.5,95.5,1.7,1.6,3.3,-0.3,2.3,2,0
4472,Justin Gray,3,2016-17,F,Texas Tech,Big 12,32,925,17.4,0.578,0.547,7.4,16,11.8,11.2,2,4,15.2,16.8,294,115.4,99.8,1.8,1.5,3.3,2.7,5.2,7.9,0
4479,Dayon Griffin,2,2015-16,G,Louisiana Tech,CUSA,33,959,16.5,0.577,0.576,2.3,13.2,7.8,11.1,2.6,0.8,12.3,18.3,337,111.4,98.7,1.6,1.7,3.3,1.4,0.4,1.8,0
4482,Bobby Hain,3,2014-15,F,Youngstown State,Horizon,32,1018,21.5,0.559,0.524,8.5,18.6,13.5,14.3,1,2.1,11.8,23.8,457,113.3,109.2,2.7,0.6,3.3,1.8,-1.5,0.3,0
4484,Chris Hass,3,2014-15,G,Bucknell,Patriot,34,1007,20.5,0.566,0.525,2.4,11.8,7,9.4,1.1,1.2,9.6,28.5,461,112.1,110,2.8,0.5,3.3,3.7,-3.3,0.4,0
4487,Chris Hines,4,10-Nov,F,Alabama,SEC,37,1057,14.2,0.504,0.479,8.8,15.6,12.3,8.1,3.1,5.8,23.8,12.9,228,97,87.7,0.5,2.8,3.3,-0.8,7.5,6.8,0
4489,DJ Hogg,3,2017-18,F,Texas A&M,SEC,32,989,15.9,0.547,0.522,4.1,13.4,9,14.7,1.5,2.8,13.8,18.2,348,112.2,101.2,1.7,1.6,3.3,4,3.7,7.7,0
4491,Jeremy Hollimon,4,2016-17,G,Troy,Sun Belt,37,807,21,0.598,0.552,4.1,9,6.6,14.9,1.4,0.8,13.2,25.9,409,118,107.5,2.5,0.8,3.3,3.2,-2.7,0.5,0
4492,Jeremy Hollowell,3,2015-16,F,Georgia State,Sun Belt,30,958,18.7,0.542,0.489,3.9,14.9,9.4,12.5,2,1.8,12,26.5,414,105.9,99.5,1.7,1.6,3.3,1.5,0.2,1.7,0
4493,Tyler Honeycutt,2,10-Nov,F,UCLA,Pac-10,33,1154,17.4,0.519,0.483,5.3,17.8,11.9,16.8,1.5,5.5,19.8,22.3,415,99.7,96.3,1.2,2.1,3.3,2,5.3,7.3,0
4494,Jack Houpt,4,2012-13,F,Western Illinois,Summit,31,1038,12.3,0.616,0.58,1.8,14.8,8.5,7.3,1.1,1.2,15.1,12.8,207,112.7,96,1.5,1.8,3.3,0.2,0.6,0.8,0
4495,Matt Howard,4,2016-17,G,Pennsylvania,Ivy,28,840,20.2,0.58,0.572,7.3,18.5,13,10.2,2.3,1.3,12.4,21.4,329,113.2,98.9,1.8,1.5,3.3,2.4,1,3.4,0
4497,Hayden Humes,3,2012-13,F,Illinois-Chicago,Horizon,34,1130,14.9,0.582,0.565,5.4,14.9,9.9,9.6,1.1,1.2,13.5,16.8,320,111,102.1,2,1.3,3.3,1.3,0.4,1.7,0
4499,Sam Iorio,2,2018-19,F,American,Patriot,27,1006,17.3,0.553,0.525,3.9,16.7,10.6,10.4,1.6,2.4,9.7,18.9,343,112.9,101.8,1.9,1.4,3.3,0.9,-0.6,0.3,0
4501,Frank Jackson,1,2016-17,G,Duke,ACC,36,895,17,0.598,0.564,3.1,8.3,5.8,12.6,1.3,0.2,12.9,21.1,371,119,106.4,2.4,0.9,3.3,5.1,0.2,5.3,0
4502,Marcus Jackson,2,2014-15,G,Rice,CUSA,32,1013,18.4,0.564,0.528,3.2,10.3,6.9,23.5,1.7,0.5,15.2,27,440,107.9,105.2,2.3,1,3.3,3.7,-1.8,1.8,0
4503,Marreon Jackson,2,2018-19,G,Toledo,MAC,32,933,17.2,0.56,0.529,2.6,11.6,7.3,26.3,2.8,0.3,19.9,22.5,396,106.9,98,1.6,1.7,3.3,2.5,1.2,3.8,0
4506,Delvon Johnson,4,10-Nov,F,Arkansas,SEC,31,878,21.4,0.563,0.544,10.4,18.3,14.4,6,1.3,10,16.2,18.3,299,109.6,94.2,1.6,1.7,3.3,0.2,6,6.3,0
4508,Bryce Jones,4,2016-17,G,Murray State,OVC,33,1038,16.1,0.542,0.455,1.9,9.7,5.7,19.6,2.3,0.4,12.8,19.5,410,116.3,108.2,2.4,0.9,3.3,1.7,-1.3,0.4,0
4511,Travele Jones,4,10-Nov,F,Texas Southern,SWAC,25,858,19.8,0.569,0.508,7.2,15.6,11.6,12.3,3,1.2,19.5,26.2,379,103.5,93.6,1.5,1.8,3.3,0.1,-0.3,-0.2,0
4515,Drew Kelly,2,11-Dec,F,Morehead State,OVC,33,820,19.2,0.55,0.481,9.9,18.3,13.8,10.5,2.4,0.9,14.6,23.9,324,112.1,99.6,2.1,1.2,3.3,0.5,-0.9,-0.4,0
4516,Joe Kilgore,4,2017-18,G,Texas A&M-Corpus Christi,Southland,29,1019,20,0.506,0.447,3.3,15.5,9.4,22.9,2.9,2.3,13.9,30.4,530,102.7,99,1.5,1.8,3.3,0.1,0.2,0.3,0
4517,Louis King,1,2018-19,F,Oregon,Pac-12,31,943,17.2,0.552,0.522,5.4,16,10.9,9,1.7,1,14.5,25,381,105.3,97,1.5,1.8,3.3,2,1.4,3.4,0
4518,Malcoln Kirkland,4,11-Dec,F,Arkansas State,Sun Belt,34,1056,19.1,0.587,0.559,9.6,17.1,13,4.7,1.1,2.9,17.4,21.4,387,109.6,104.3,2.2,1,3.3,0.2,-0.4,-0.2,0
4519,Timmy Knipp,3,2014-15,G,Eastern Kentucky,OVC,33,975,16.9,0.581,0.553,2.9,14.4,8.6,12.6,1.8,5.6,14.4,19.7,326,108.7,98.3,1.7,1.6,3.3,0.4,1.2,1.6,0
4521,Dwayne Lautier-Ogunleye,4,2018-19,G,Bradley,MVC,35,1040,14.2,0.564,0.49,5.2,16.7,11.1,15.1,1.4,0.6,18.6,17.1,328,109.8,100.4,1.6,1.6,3.3,1.2,0.9,2.2,0
4524,Nick Lindner,2,2014-15,G,Lafayette,Patriot,31,994,19.9,0.614,0.547,1.7,6.2,4.1,30.6,1.2,0.2,16.4,20.7,430,124.2,118.3,3.5,-0.2,3.3,3.5,-5.4,-1.9,0
4525,Anthony Livingston,3,2015-16,F,Arkansas State,Sun Belt,31,961,19.8,0.525,0.459,8.8,21,15.2,3.6,1.1,2.6,10.6,25.5,450,107.2,100.6,1.7,1.5,3.3,-1.2,-1.9,-3.1,0
4526,Arnold Louis,4,11-Dec,F,Savannah State,MEAC,33,778,21.2,0.483,0.464,15.8,27.5,20.8,8.2,3.2,2.3,14.2,24.8,310,101.3,84.9,1.1,2.2,3.3,-1.2,2.2,0.9,0
4530,Chris Manhertz,3,2012-13,F,Canisius,MAAC,34,959,18.1,0.591,0.549,14.4,24.4,19.2,4,1.6,3.7,17.9,14.3,286,119.3,101.4,2.2,1.1,3.3,1,1.4,2.4,0
4532,Khyle Marshall,2,11-Dec,F,Butler,Horizon,35,743,22.1,0.56,0.555,9.7,16.6,12.8,5.2,0.8,3.8,8.9,23.5,298,114.2,96.6,2,1.3,3.3,1.1,0.8,1.8,0
4533,Remy Martin,2,2018-19,G,Arizona State,Pac-12,32,1043,16.6,0.509,0.464,2.2,8.2,5.2,29.6,2.1,0.1,14.2,21.6,449,109.5,103.6,2,1.3,3.3,3.3,0.5,3.8,0
4534,Robert Martin,3,2018-19,F,Rice,CUSA,32,819,21.4,0.612,0.567,5.6,20.8,13.2,13.8,2,1.3,13.6,22.1,371,118.8,104.6,2.3,1,3.3,3.9,-1.1,2.9,0
4536,Bruce Massey,4,2012-13,G,Middle Tennessee,Sun Belt,34,794,17.2,0.501,0.441,6.7,10.4,8.5,26.7,3.9,1.8,21.4,18.5,272,105.2,87.3,1.3,2,3.3,2.2,4.4,6.6,0
4537,Jodd Maxey,4,2013-14,F,South Carolina Upstate,A-Sun,34,871,19.7,0.563,0.549,9.9,17.3,13.7,9.2,2.5,5.3,12.5,17.8,294,115.7,98.6,1.7,1.6,3.3,-0.4,3.2,2.8,0
4538,Julius Mays,4,2012-13,G,Kentucky,SEC,33,1090,12.7,0.551,0.508,1.8,8.4,5.2,15.5,0.8,0,12,14.8,311,119.3,104.3,2.4,1,3.3,4.5,-0.6,3.9,0
4540,Brett McClanahan,3,10-Nov,G,Akron,MAC,36,938,16.8,0.575,0.558,3.9,11.7,7.8,11.5,2,0.4,12.1,19.8,322,110.9,98.7,1.8,1.5,3.3,3.3,0,3.3,0
4541,Jalan McCloud,4,2017-18,G,East Tennessee State,Southern,33,869,18,0.569,0.537,2.1,9.9,6.2,25.5,2.4,1,18.7,24.3,393,108.1,97.8,1.6,1.7,3.3,0.6,0.6,1.3,0
4542,Travis McConico,4,2018-19,F,Charleston Southern,Big South,34,963,15.5,0.507,0.49,6.7,16.5,11.3,15.6,2.4,2.8,15.2,16,308,108.5,95.8,1.3,1.9,3.3,-0.3,2.4,2.1,0
4547,Mackey McKnight,2,11-Dec,G,Lehigh,Patriot,34,971,15.8,0.56,0.507,2.9,9.8,6.1,23,2.4,0.4,18.2,16.9,329,113.7,100.4,2.1,1.3,3.3,1.5,0,1.5,0
4548,Lester Medford,4,2015-16,G,Baylor,Big 12,34,1103,14.8,0.524,0.478,1.2,7.4,4.2,34.1,2.9,0.3,21.2,16.4,374,113.2,105.7,2,1.2,3.3,4,0.2,4.2,0
4550,Josh Micheaux,4,11-Dec,G,Georgia State,CAA,33,953,16.6,0.51,0.441,6,19.6,12.6,24.1,3.3,1.1,24.9,18.2,304,99.2,87.8,0.9,2.4,3.3,-0.7,3.8,3.2,0
4551,Justin Mitchell,3,2016-17,G,Wright State,Horizon,32,1001,17.8,0.566,0.542,7.9,23.5,15.7,25.7,1.7,2,24.1,20.9,418,105.7,98.5,1.5,1.8,3.3,-0.5,2.4,1.9,0
4553,Elijah Mitrou-Long,2,2016-17,G,Mount St. Mary's,NEC,36,1239,16.8,0.517,0.466,1.6,16.2,9,27.4,2.7,0.2,19.1,27.3,571,98.3,98.8,1.1,2.2,3.3,-0.4,1.1,0.7,0
4554,Brandon Moore,3,2012-13,C,Southern,SWAC,29,824,16.4,0.556,0.5,9.4,19.7,14.7,6.1,1.7,6.7,20.1,13.4,204,108,85.9,1.1,2.2,3.3,-2.6,4.9,2.3,0
4559,Cole Murray,4,2016-17,G,Northern Kentucky,Horizon,35,1011,13.9,0.615,0.608,0.8,11.7,6.3,7.1,1,1.4,8,15.2,296,123.9,105,2.1,1.2,3.3,3,-0.7,2.3,0
4560,DeSean Murray,3,2017-18,F,Auburn,SEC,34,812,20.3,0.565,0.492,12.2,18.7,15.4,13.8,2,2.7,17.2,21.1,372,115.4,99.8,2,1.4,3.3,3.7,3.8,7.5,0
4562,Austin Nichols,2,2014-15,F,Memphis,AAC,27,796,24.1,0.517,0.5,7.9,15.7,11.9,7.6,1.6,12.5,9.9,24.6,318,107.6,92.5,1.5,1.8,3.3,0.2,6.5,6.7,0
4563,Zamal Nixon,4,10-Nov,G,Houston,CUSA,30,1005,17.1,0.593,0.507,1.4,7.4,4.6,28.2,3.2,0.7,20.9,17.2,345,115.3,104,2.3,1.1,3.3,2.7,-0.3,2.4,0
4564,Kouat Noi,2,2018-19,F,Texas Christian,Big 12,31,937,18.3,0.558,0.534,6.9,11.8,9.4,7.7,2.3,1,11,23.3,384,111,101.2,1.9,1.4,3.3,4.8,1,5.8,0
4566,Rod Odom,4,2013-14,F,Vanderbilt,SEC,31,1116,15,0.548,0.522,4.5,11.6,8.3,7.7,1,1.7,9.8,20.6,376,110.8,104.2,1.9,1.5,3.3,3.6,0.8,4.4,0
4568,Randy Onwuasor,3,2016-17,G,Southern Utah,Big Sky,33,1155,23.1,0.525,0.456,4.7,16.4,10.2,23.7,2.3,1.4,13.2,34.5,754,106.9,113.4,2.8,0.4,3.3,2.3,-3,-0.7,0
4570,John Papale,2,2013-14,G,Boston University,Patriot,35,1063,13.5,0.597,0.576,1.8,4.8,3.3,7.6,1.3,0.5,5.5,14.5,286,124.6,107.3,2.1,1.1,3.3,2.4,-0.4,2,0
4573,Alex Peacock,4,2018-19,F,Texas State,Sun Belt,32,910,15,0.531,0.498,6.8,18.3,12.4,14.1,2.1,2.6,17.1,16.3,279,108.8,93.3,1.3,2,3.3,0.2,3.5,3.8,0
4578,R.J. Price,3,2013-14,G,Radford,Big South,35,1033,18.5,0.536,0.496,1.6,8.3,4.9,17.7,2.8,0.4,10,23.2,445,115.2,110.2,2.5,0.8,3.3,2.2,-3.8,-1.6,0
4581,Jett Raines,3,2014-15,F,Pepperdine,WCC,32,913,17.4,0.549,0.511,6.1,14.6,10.5,4.3,1.4,2.5,9.1,20.2,299,110.2,97.4,1.7,1.6,3.3,-0.1,1.7,1.6,0
4583,Brandon Randolph,4,2017-18,G,Utah Valley,WAC,33,1069,14.1,0.537,0.498,2.3,11,7,25.5,1.9,0.3,20.4,19.8,402,106.7,100.1,1.5,1.8,3.3,0.4,0.1,0.5,0
4585,Trayvon Reed,3,2017-18,C,Texas Southern,SWAC,30,834,22.9,0.687,0.686,10,23.4,16.9,2.6,0.9,10.3,14.8,14.5,282,129.1,102.6,2.1,1.2,3.3,-0.2,3.1,2.9,0
4586,Will Regan,3,2013-14,F,Buffalo,MAC,29,852,17,0.614,0.566,8.4,13.7,11.1,5.3,0.8,2.5,12.9,16.9,285,123.1,102.8,2,1.2,3.3,2.8,-0.2,2.6,0
4588,Malachi Richardson,1,2015-16,G,Syracuse,ACC,37,1272,13.8,0.51,0.465,1.7,12.1,6.9,12.8,2,0.9,14,23.1,459,102.6,102.3,1.5,1.8,3.3,1.5,1.5,3,0
4589,Josh Ritchart,4,2014-15,G,UC-Davis,Big West,31,745,22.1,0.624,0.612,6.2,14.9,11.1,7.7,1,2,10.9,25,314,118.9,102.7,2.4,0.9,3.3,4.2,-2,2.2,0
4599,Kevin Samuel,1,2018-19,C,Texas Christian,Big 12,37,908,19.7,0.632,0.665,13.2,19.4,16.4,4.4,1.3,9,19.4,14.8,271,114,95.9,1.5,1.8,3.3,1.4,6.7,8.1,0
4604,Micah Seaborn,1,2015-16,G,Monmouth,MAAC,36,996,16.7,0.557,0.515,1.7,9.6,5.8,14.2,2,0.8,13.4,23.4,439,108.7,101.8,1.8,1.5,3.3,1.8,0,1.8,0
4605,Jordan Session,4,2017-18,F,Georgia State,Sun Belt,35,910,16.9,0.561,0.561,9.6,16.5,13.2,6.2,2.8,6.1,16.8,16,280,110,94.5,1.3,2,3.3,-1.1,4.1,3,0
4608,Kevin Smith,4,10-Nov,F,Richmond,A-10,34,944,14.4,0.583,0.545,5.9,11.6,8.9,21.3,2.8,2.4,28,9.2,202,119.1,95.8,1.6,1.7,3.3,2.1,4.9,7,0
4609,Matt Smith,4,2016-17,F,Cal State Bakersfield,WAC,34,842,17.3,0.544,0.516,11.9,13.7,12.8,4.8,2,4.4,16.5,21.9,327,104.8,90.8,1.2,2.1,3.3,-1.7,3,1.3,0
4611,Stef Smith,2,2018-19,G,Vermont,AEC,34,951,16.4,0.538,0.497,2.5,15.8,9.2,11.1,2,0.6,13.9,25.2,391,104.2,95.9,1.5,1.9,3.3,0.4,-0.5,-0.1,0
4612,Kyle Smyth,2,10-Nov,G,Iona,MAAC,33,900,16.2,0.608,0.599,2.3,7.7,4.9,7.6,2.3,0.2,6.8,16.1,281,125.5,102.9,2.3,1,3.3,5.3,-0.9,4.4,0
4614,Richard Solomon,4,2013-14,F,University of California,Pac-12,30,875,21.6,0.547,0.543,11.3,28.4,20.1,8.8,2.3,4.4,15.2,21.2,334,107.9,95.2,1.4,1.9,3.3,0.8,5.2,6,0
4615,Travis Souza,4,2014-15,G,UC-Irvine,Big West,34,879,15.9,0.68,0.66,2,10.8,6.7,10.6,2,0.6,15.2,13.5,225,125.1,100,1.9,1.3,3.3,4.4,0.8,5.3,0
4618,Will Spradling,3,2012-13,G,Kansas State,Big 12,34,933,13.8,0.563,0.513,1.4,10.9,5.8,16.3,2,0.5,13.2,14.3,246,120.3,99.8,2,1.2,3.3,4.1,1.5,5.6,0
4619,Akeem Springs,3,2015-16,G,Milwaukee,Horizon,32,1022,17.1,0.58,0.553,3.9,15.5,9.7,10.5,1.5,0.2,11.2,20.6,382,113.9,105.5,2.1,1.1,3.3,1.7,-0.3,1.4,0
4620,Tristan Spurlock,3,2012-13,F,Central Florida,CUSA,28,919,18.6,0.55,0.498,6.8,14.9,10.7,10.8,1.9,2.5,11.3,18.2,315,118.3,102.5,2.3,1,3.3,3,0.2,3.2,0
4621,Dyami Starks,3,2013-14,G,Bryant,NEC,30,1089,18.2,0.549,0.51,2.8,7.6,5.3,11.6,1.7,0.1,10.1,27.2,511,110.6,109.9,2.4,0.9,3.3,2.4,-3.9,-1.5,0
4622,Edward Stephens,2,2015-16,G,South Carolina State,MEAC,34,1033,17,0.597,0.569,1.4,7.9,4.6,10.7,1.4,0.1,8.1,19.9,393,121.4,111.3,2.7,0.6,3.3,3.7,-3.7,0,0
4623,Danny Stewart,4,2013-14,F,Rider,MAAC,31,922,21.2,0.594,0.486,7.6,17.9,12.6,7.3,2,1.6,15.2,25.8,448,116.3,109.9,2.6,0.7,3.3,1.5,-2.2,-0.7,0
4625,Courtney Stockard,3,2017-18,F,St. Bonaventure,A-10,31,970,17.8,0.567,0.517,4.7,18.1,11.5,14.5,2.5,1.6,17.3,23,402,107.4,99.4,1.6,1.7,3.3,0.7,2.7,3.4,0
4628,Will Sullivan,4,2014-15,G,Miami (OH),MAC,32,1034,17,0.663,0.636,3.4,15.8,9.5,9.8,1.7,0.1,14.3,15.8,313,122.7,107.7,2.5,0.8,3.3,4.5,-0.8,3.7,0
4630,Demarquelle Tabb,3,2012-13,G,Alabama A&M,SWAC,31,1002,22.1,0.497,0.469,10.4,27.5,18.1,10.2,2.4,4.8,12.8,25,418,101.7,96.1,1.6,1.7,3.3,-1.9,0.7,-1.2,0
4631,Ladarius Tabb,3,2014-15,G,Alabama A&M,SWAC,28,926,22.8,0.522,0.506,11.2,16,13.5,6.8,2.3,0.5,9.3,29.6,438,108.7,104.3,2.3,1,3.3,2.5,-4.2,-1.7,0
4632,Gary Talton,4,2012-13,G,Illinois-Chicago,Horizon,34,1171,17,0.505,0.423,2.5,12.7,7.3,31.2,2.6,0.6,18.3,23.7,450,101.3,100.2,1.8,1.5,3.3,0.8,0.5,1.3,0
4635,Connar Tava,2,2013-14,F,Western Michigan,MAC,33,978,19.2,0.613,0.587,7.9,14.6,11.5,22.3,2.4,2,25.3,22.9,415,107,99.7,1.6,1.7,3.3,1,2.5,3.5,0
4636,Denzell Taylor,3,2015-16,F,Old Dominion,CUSA,38,1004,15.5,0.578,0.593,17.1,13.8,15.4,6.9,2.2,2.9,26.5,9.9,223,114.3,97.4,1.4,1.9,3.3,1.1,4.6,5.7,0
4639,Jake Thomas,2,10-Nov,G,South Dakota,GWC,31,1019,16.3,0.552,0.495,1.4,14.1,7.8,12.6,1.5,0.8,11.6,20,396,112.6,103.8,2.2,1.1,3.3,1.6,-2.6,-1,0
4641,Mandell Thomas,3,2014-15,G,Fordham,A-10,31,1065,18.8,0.506,0.457,4.1,9.6,6.8,23.9,4.1,1.4,14.1,22.8,420,107.1,102.5,2,1.4,3.3,2.8,1.2,4.1,0
4644,Kevin Thompson,3,10-Nov,F,Morgan State,MEAC,31,891,22.1,0.542,0.52,13.9,22.6,18.2,9.9,1.4,4.6,17.5,25,392,104.4,94.8,1.6,1.7,3.3,-0.8,1.9,1.1,0
4646,Jordan Threloff,3,2013-14,C,Northern Illinois,MAC,32,793,20.8,0.57,0.503,12.4,20.2,16.2,6.8,1.3,5.4,17.3,20.4,292,111.9,94.5,1.5,1.8,3.3,-0.9,3.3,2.4,0
4648,J.P. Tokoto,3,2014-15,F,North Carolina,ACC,38,1106,15.9,0.484,0.45,6.4,14.3,10.6,24,2.9,1.3,20.7,17.9,378,103.8,98.1,1.4,1.9,3.3,3.3,5.3,8.6,0
4649,Seth Towns,2,2017-18,F,Harvard,Ivy,30,838,21.8,0.545,0.501,4.7,19.9,12.3,16.4,1.8,2.9,12.7,31.9,441,106.2,97.3,1.7,1.6,3.3,1.4,1.1,2.4,0
4653,Alex Tyus,4,10-Nov,F,Florida,SEC,36,903,18.7,0.526,0.504,9.8,19.1,14.5,6.8,1.1,3.5,13.9,20.9,314,107.8,96.2,1.6,1.6,3.3,0.8,3.3,4.1,0
4654,Marcus Tyus,4,2016-17,G,Omaha,Summit,32,885,22.2,0.632,0.583,2.3,9.7,6,12.5,3,0.4,14.9,26.6,488,117.2,110.3,2.7,0.6,3.3,4,-2,2,0
4655,Shawn Vanzant,4,10-Nov,G,Butler,Horizon,38,1088,13.5,0.546,0.514,1.9,12.5,7.1,11.8,1.7,0.3,12.5,15.6,294,112.6,101.2,1.8,1.4,3.3,1.8,2.3,4.1,0
4659,Drew Viney,4,11-Dec,F,Loyola Marymount,WCC,24,754,22.4,0.591,0.539,5.6,15.5,10.4,11.4,2.3,3,14.6,24.2,336,114.7,99,2.2,1.1,3.3,3.3,1.6,4.9,0
4660,Josip Vrankic,2,2018-19,F,Santa Clara,WCC,31,1004,18.9,0.586,0.548,6.8,16,11.6,9.3,1.7,3,15.6,22.8,401,108.9,102.5,1.9,1.4,3.3,0.4,1.4,1.8,0
4661,Ishmail Wainright,4,2016-17,G,Baylor,Big 12,35,1028,13.7,0.507,0.483,6.5,13.9,10.4,18.3,3.5,0.9,22.6,12.3,245,109.3,95.8,1.2,2.1,3.3,4,6.5,10.5,0
4663,Tyson Ward,3,2018-19,G,North Dakota State,Summit,34,941,21.5,0.576,0.53,5.9,21.4,13.9,18.1,1.8,0.6,15.3,25.1,441,112.2,107.4,2.4,0.8,3.3,1.3,-0.5,0.8,0
4665,Devin Watson,2,2015-16,G,San Francisco,WCC,30,1041,20.6,0.541,0.489,0.9,6.8,3.8,29.3,1.5,0,13.7,29.9,602,112.4,115,3,0.2,3.3,4,-3.9,0.2,0
