fgapg,fgpct,fgpg,ftapg,ftpct,ftpg,games,height,pfpg,ptspg,sospg,trbpg
0.9,.471,0.4,1.4,.600,0.8,18,6-9,1.0,1.7,5.25,1.9
2.2,.227,0.5,0.3,.333,0.1,10,,1.3,1.1,-4.68,0.6
5.0,.457,2.3,1.1,.594,0.7,28,6-4,1.9,6.0,-0.92,1.8
10.4,.323,3.4,2.3,.416,1.0,79,6-2,1.6,7.7,0.30,5.1
1.8,.368,0.6,0.7,.602,0.4,121,6-3,1.7,2.0,-2.48,2.6
0.7,.250,0.2,0.2,.750,0.1,23,6-7,0.3,0.5,-5.23,0.6
3.7,.338,1.3,1.7,.698,1.2,77,6-3,1.2,4.1,0.99,1.3
5.0,.417,2.1,2.0,.458,0.9,12,,3.8,5.1,-3.05,5.7
3.3,.452,1.5,1.4,.684,0.9,56,6-10,3.2,3.9,-6.73,4.9
2.1,.565,1.2,1.6,.541,0.8,110,6-11,2.1,3.2,6.74,3.3
3.5,.605,2.1,1.3,.576,0.8,50,6-1,2.0,5.0,3.02,
2.7,.368,1.0,0.9,.667,0.6,21,,1.6,2.6,,
,,2.9,2.0,.603,1.2,32,,2.2,6.9,,
,,1.0,1.1,.786,0.8,26,,1.3,2.8,,
4.3,.501,2.2,1.3,.701,0.9,91,6-5,1.2,5.2,-5.50,2.8
1.1,.375,0.4,0.1,.000,0.0,7,,0.3,0.9,1.31,0.4
5.7,.733,4.2,5.7,.703,4.0,69,6-3,3.8,12.4,-7.34,8.3
2.3,.375,0.9,0.9,.737,0.6,87,6-7,0.8,2.7,4.02,1.4
1.0,.000,0.0,0.0,,0.0,2,,0.5,0.0,-3.70,1.0
,,1.0,1.0,.435,0.5,22,6-5,2.6,2.5,5.23,
1.6,.642,1.0,0.8,.360,0.3,33,7-2,1.0,2.3,1.56,2.4
0.8,.222,0.2,0.4,.750,0.3,11,6-1,0.1,0.8,-1.59,0.1
4.5,.364,1.6,1.0,.763,0.8,59,6-5,1.5,4.5,-6.06,2.6
2.7,.413,1.1,0.2,1.000,0.2,17,6-2,0.5,2.7,-4.72,1.2
0.3,.000,0.0,0.0,,0.0,3,6-7,0.7,0.0,11.51,0.3
4.2,.482,2.0,2.2,.679,1.5,61,6-7,2.0,5.6,-6.83,3.7
1.8,.457,0.8,1.2,.597,0.7,50,6-10,0.5,2.4,-4.45,2.1
4.5,.493,2.2,0.9,.667,0.6,75,6-9,2.1,5.1,-0.40,3.9
4.7,.384,1.8,0.5,.522,0.3,42,6-8,1.2,3.9,1.32,2.5
5.1,.580,3.0,2.7,.662,1.8,127,6-8,3.5,7.9,-4.45,5.8
