fgapg,fgpct,fgpg,ftapg,ftpct,ftpg,games,height,pfpg,ptspg,sospg,trbpg
2.3,.361,0.8,1.0,.563,0.6,16,5-10,1.9,2.2,-6.93,0.6
1.0,.375,0.4,0.0,,0.0,8,,0.3,0.8,4.18,0.4
1.0,.000,0.0,0.0,,0.0,2,,0.5,0.0,3.58,0.0
,,1.1,,,0.5,10,,,2.7,,
0.7,.500,0.3,0.3,.800,0.3,32,6-11,0.2,0.9,7.49,1.3
13.0,.474,6.2,6.4,.727,4.7,119,6-7,2.4,17.7,1.52,7.5
14.6,.394,5.8,6.2,.710,4.4,117,6-6,1.8,17.0,2.13,8.3
7.9,.448,3.5,2.0,.712,1.5,51,6-4,2.9,8.5,3.60,3.8
0.1,.500,0.0,0.0,,0.0,21,6-5,0.1,0.1,1.42,0.1
10.3,.387,4.0,1.9,.797,1.5,71,6-1,1.7,12.0,4.82,2.6
5.5,.481,2.7,3.9,.611,2.4,57,,2.5,7.7,-2.29,7.9
8.2,.415,3.4,6.0,.729,4.4,74,6-0,1.7,11.2,4.94,3.1
0.9,.138,0.1,0.2,.400,0.1,33,5-10,0.4,0.4,3.84,0.3
3.0,.333,1.0,1.2,.574,0.7,39,5-11,0.8,2.7,-0.95,0.9
11.8,.427,5.1,2.8,.784,2.2,71,6-2,2.9,12.3,0.53,4.4
8.8,.421,3.7,4.3,.758,3.2,63,6-0,2.8,10.6,4.51,3.9
0.8,.467,0.4,0.2,.000,0.0,39,6-7,2.0,0.7,2.05,1.4
4.6,.462,2.1,1.3,.464,0.6,110,6-5,2.5,4.9,-5.04,3.9
6.5,.420,2.7,0.8,.654,0.5,32,6-8,1.7,6.7,-3.86,3.9
2.5,.467,1.2,1.5,.491,0.8,108,6-9,2.3,3.1,8.40,3.1
6.0,.458,2.8,0.5,1.000,0.5,12,6-4,1.4,7.8,1.29,1.7
7.3,.352,2.6,6.3,.587,3.7,44,6-5,2.3,8.4,0.72,7.2
12.4,.418,5.2,2.9,.672,2.0,45,,2.4,12.4,-11.63,2.7
3.2,.542,1.7,1.9,.716,1.4,111,6-8,2.4,5.0,-1.27,3.2
1.9,.345,0.7,0.1,.500,0.1,15,6-6,0.8,1.7,-6.85,1.5
11.5,.417,4.8,4.5,.776,3.5,130,6-5,2.4,15.4,4.78,6.9
1.0,.000,0.0,0.0,,0.0,1,6-6,0.0,0.0,4.51,0.0
0.0,,0.0,0.0,,0.0,1,6-3,0.0,0.0,7.41,0.0
1.2,.333,0.4,0.3,.333,0.1,10,,0.6,0.9,5.85,0.3
1.8,.352,0.6,1.4,.561,0.8,30,6-1,1.1,2.0,-3.56,0.9
2.6,.500,1.3,0.7,.600,0.4,7,,2.3,3.0,-3.91,1.7
2.3,.392,0.9,1.2,.765,0.9,44,6-1,1.2,2.7,5.68,0.8
9.8,.403,3.9,3.9,.780,3.1,68,6-2,2.4,11.9,8.17,4.1
5.0,.390,2.0,2.6,.711,1.9,49,,1.8,5.8,3.35,
,,1.8,1.5,.872,1.3,31,6-2,1.4,4.9,-5.42,
,,3.4,,,2.7,32,,,9.4,,
9.0,.434,3.9,2.4,.641,1.5,27,6-4,,10.4,-0.59,4.0
0.0,,0.0,0.7,1.000,0.7,3,6-0,0.0,0.7,-0.03,0.3
1.7,.429,0.7,0.9,.521,0.5,83,6-3,1.0,1.9,-2.23,1.0
10.8,.457,4.9,4.5,.729,3.3,106,,2.2,13.2,-1.47,3.7
3.8,.398,1.5,1.2,.730,0.8,96,6-4,1.2,4.3,-0.29,1.8
2.2,.379,0.8,0.6,.500,0.3,13,6-8,1.8,2.0,7.29,2.7
6.8,.418,2.8,1.6,.785,1.3,113,6-5,1.7,8.3,2.76,2.7
2.2,.383,0.9,1.5,.556,0.8,48,6-1,1.4,2.6,-10.05,1.2
1.5,.333,0.5,0.0,,0.0,2,6-2,1.0,1.0,-1.30,2.0
9.6,.500,4.8,3.8,.652,2.5,55,6-8,2.7,12.8,-1.46,4.5
,,,,,,,,,,6.05,
3.0,.834,2.5,2.4,.650,1.5,68,5-10,2.0,6.6,1.34,
3.1,.367,1.2,0.6,.638,0.4,73,6-4,0.4,3.2,0.74,1.7
1.0,.000,0.0,0.0,,0.0,2,5-11,1.0,0.0,-9.18,0.5
3.3,.288,0.9,1.4,.348,0.5,16,6-0,1.9,2.4,,
8.7,.436,3.8,1.8,.644,1.2,73,6-3,2.2,8.8,-0.97,4.3
5.2,.535,2.8,2.6,.968,2.5,71,6-3,2.3,8.1,3.52,6.9
1.8,.444,0.8,0.7,.143,0.1,10,6-9,1.0,1.7,-3.82,2.0
6.7,.444,3.0,1.8,.720,1.3,124,6-7,,7.9,8.47,4.2
9.7,.416,4.0,3.3,.640,2.1,70,6-3,2.3,10.2,-2.70,4.3
1.9,.366,0.7,1.3,.857,1.1,38,6-2,0.4,2.5,-0.24,0.6
0.9,.250,0.2,0.3,.667,0.2,9,,0.6,0.7,4.10,0.9
1.2,.304,0.4,0.4,.286,0.1,19,6-4,0.7,1.1,-6.77,0.8
4.5,.585,2.7,2.0,.613,1.2,122,6-7,2.3,6.5,,3.9
1.6,.375,0.6,0.7,.429,0.3,10,6-8,1.5,1.5,-2.04,1.9
2.9,.429,1.3,5.0,.650,3.3,12,,1.7,5.8,-4.55,3.8
13.5,.734,9.9,9.0,.693,6.2,24,6-1,4.5,26.0,,
0.0,,0.0,1.8,.429,0.8,4,6-1,0.0,0.8,0.45,0.8
1.0,.286,0.3,0.0,,0.0,28,5-11,0.3,0.8,-4.13,0.3
6.4,.360,2.3,2.1,.788,1.6,25,,2.7,6.3,1.49,2.2
1.8,.462,0.8,1.8,.869,1.6,113,5-10,,3.2,-2.12,1.0
7.0,.367,2.6,2.1,.517,1.1,14,6-0,2.6,7.0,,3.3
1.6,.313,0.5,0.4,.615,0.3,30,6-2,0.4,1.3,-3.35,0.4
3.3,.572,1.9,2.3,.551,1.3,55,6-4,1.3,5.0,2.38,3.2
1.4,.545,0.8,0.3,1.000,0.3,8,6-3,0.8,2.1,6.35,0.8
7.6,.349,2.6,2.0,.740,1.5,37,6-2,0.4,7.5,4.61,2.3
3.8,.368,1.4,0.8,.600,0.5,20,6-3,1.2,3.6,3.55,0.9
7.6,.564,4.3,3.3,.694,2.3,49,6-8,3.5,10.9,-1.94,4.8
2.0,.326,0.6,0.7,.867,0.6,22,,,2.3,-5.53,1.1
11.4,.523,5.9,4.2,.707,3.0,88,6-8,3.1,14.9,-2.92,6.3
7.9,.450,3.6,1.8,.640,1.1,14,6-5,,7.8,-1.98,3.3
4.1,.361,1.5,1.3,.688,0.9,61,6-4,0.9,4.1,-1.74,1.4
9.0,.469,4.2,4.1,.666,2.8,83,,2.2,11.2,3.96,5.6
0.5,.444,0.2,0.1,1.000,0.1,18,6-2,0.1,0.8,-3.02,0.2
1.6,.393,0.6,0.5,.595,0.3,71,5-11,0.7,1.6,-7.38,0.9
0.7,.500,0.3,0.0,,0.0,3,6-4,0.3,0.7,-0.77,0.3
,,0.9,0.6,.500,0.3,25,5-11,1.1,2.0,,
0.4,.500,0.2,0.0,,0.0,10,,0.8,0.4,-2.85,0.2
