fgapg,fgpct,fgpg,ftapg,ftpct,ftpg,games,height,pfpg,ptspg,sospg,trbpg
0.5,1.000,0.5,0.0,,0.0,2,6-3,0.0,1.0,-5.63,0.0
6.4,.440,2.8,0.8,.706,0.6,43,5-10,1.6,6.2,-3.83,1.7
7.4,.432,3.2,2.8,.643,1.8,5,6-9,2.4,8.2,-3.62,5.8
5.0,.456,2.3,3.0,.704,2.1,57,6-7,2.3,7.4,-7.16,4.3
2.0,.000,0.0,0.0,,0.0,1,,0.0,0.0,1.65,0.0
5.8,.453,2.6,0.8,.667,0.5,11,6-1,2.5,7.5,-1.27,2.3
2.8,.636,1.8,0.0,,0.0,4,6-4,0.3,4.8,4.57,0.3
8.5,.360,3.1,2.6,.735,1.9,13,6-6,2.0,8.8,-1.87,4.2
0.6,.385,0.2,0.5,.650,0.3,44,5-8,0.6,0.8,-10.41,0.4
0.8,.323,0.3,0.6,.500,0.3,38,,0.8,0.8,-3.55,0.7
8.1,.461,3.8,4.6,.761,3.5,132,6-8,3.1,12.0,10.03,5.7
2.8,.352,1.0,1.2,.595,0.7,32,6-3,2.0,2.7,-2.38,2.8
1.3,.318,0.4,0.4,.333,0.1,17,6-1,0.5,0.9,-3.07,0.6
0.7,.333,0.2,0.6,.400,0.2,9,,0.3,0.7,-10.43,
0.7,.000,0.0,0.7,1.000,0.7,3,6-0,0.0,0.7,8.99,0.0
2.3,.343,0.8,0.5,1.000,0.5,15,5-10,0.7,2.1,0.70,1.0
1.9,.600,1.1,0.9,.474,0.4,42,6-10,2.3,2.8,3.14,2.7
2.3,.361,0.8,0.4,.867,0.3,42,6-2,1.1,2.6,-4.03,0.9
5.4,.349,1.9,2.8,.806,2.3,24,6-0,2.4,6.0,-6.58,1.7
2.1,.694,1.5,0.8,.533,0.4,40,6-11,1.9,3.4,8.03,3.5
10.5,.362,3.8,3.9,.605,2.4,60,,2.9,10.0,-4.31,7.4
1.5,.333,0.5,0.0,,0.0,6,6-4,0.3,1.5,3.73,0.2
0.1,.000,0.0,0.3,1.000,0.3,7,5-10,0.0,0.3,3.89,0.4
1.2,.286,0.3,0.7,.250,0.2,6,6-2,0.3,0.8,5.60,1.0
3.8,.468,1.8,1.4,.699,1.0,122,6-8,2.2,4.5,-6.12,3.1
0.6,.200,0.1,0.3,.000,0.0,8,6-3,0.4,0.3,-0.12,
0.7,.000,0.0,0.0,,0.0,3,6-2,0.0,0.0,11.03,0.3
6.6,.436,2.9,1.5,.654,1.0,55,6-5,,7.3,-1.07,3.4
