fgapg,fgpct,fgpg,ftapg,ftpct,ftpg,games,height,pfpg,ptspg,sospg,trbpg
,,1.4,1.6,.704,1.1,17,,1.3,3.8,5.23,
1.2,.211,0.3,0.2,.333,0.1,16,6-3,0.1,0.6,2.14,0.3
,,0.5,,,0.2,24,,,1.3,-12.09,
,,,,,,,,,,-3.39,
,.000,,,.333,,,,,,,
10.8,.486,5.2,2.3,.697,1.6,112,6-8,2.4,12.6,4.89,4.8
5.5,.399,2.2,0.5,.852,0.4,54,6-4,1.2,6.1,-1.36,1.3
10.1,.439,4.4,2.1,.818,1.7,77,6-5,2.2,10.5,5.39,5.5
11.6,.379,4.4,2.9,.688,2.0,54,5-10,,13.0,2.73,2.8
7.0,.491,3.5,4.0,.808,3.2,60,6-7,2.9,10.1,-2.07,4.2
0.1,2.000,0.2,0.5,1.133,0.6,29,6-0,0.0,1.0,4.27,0.2
7.0,.418,2.9,3.4,.753,2.5,65,6-5,2.2,9.8,5.06,4.7
0.8,.611,0.5,0.8,.765,0.6,22,6-5,0.4,1.6,-4.82,2.4
5.8,.388,2.3,1.7,.854,1.5,84,6-2,2.0,7.6,1.74,2.0
10.5,.370,3.9,3.2,.797,2.6,53,6-1,1.9,11.9,-8.79,2.5
3.1,.484,1.5,0.8,.718,0.6,87,6-6,1.6,4.5,-0.30,1.7
2.6,.333,0.9,1.0,.571,0.6,7,6-10,1.0,2.6,1.31,2.1
1.0,.000,0.0,0.7,.000,0.0,3,6-1,0.7,0.0,-4.09,0.0
3.2,.221,0.7,0.3,.000,0.0,27,6-1,1.1,1.4,-0.87,1.1
1.6,.324,0.5,0.8,.556,0.4,68,5-8,0.8,1.5,-4.12,0.5
12.4,.401,5.0,4.7,.798,3.7,93,6-1,2.2,15.4,-5.28,3.4
7.0,.474,3.3,3.1,.605,1.9,71,,2.8,8.5,-3.76,6.5
6.0,.589,3.5,2.9,.638,1.9,117,6-11,2.6,9.0,-3.09,6.2
