fgapg,fgpct,fgpg,ftapg,ftpct,ftpg,games,height,pfpg,ptspg,sospg,trbpg
8.6,.493,4.3,2.3,.738,1.7,112,6-3,2.0,10.3,2.74,2.5
3.3,.440,1.4,1.1,.649,0.7,89,6-3,1.9,3.6,-1.86,2.0
11.9,.482,5.7,3.5,.802,2.8,87,6-3,3.1,14.3,5.70,3.7
10.7,.586,6.2,5.6,.684,3.8,57,,3.3,16.4,1.33,10.8
0.8,.550,0.5,0.3,.571,0.2,24,6-5,0.4,1.3,-7.87,0.8
10.6,.449,4.8,2.6,.729,1.9,120,6-3,2.5,11.4,-5.55,2.8
4.8,.432,2.1,2.7,.470,1.3,73,6-5,1.2,5.5,-7.76,2.6
3.3,.472,1.5,1.7,.684,1.2,11,6-9,,4.3,1.56,3.9
3.5,.522,1.8,1.2,.680,0.8,78,6-9,1.9,4.5,-5.13,2.9
2.4,.328,0.8,0.1,1.000,0.1,27,6-5,0.5,2.0,-3.47,0.6
6.6,.356,2.3,0.7,.758,0.5,92,6-7,3.2,6.5,-6.21,3.2
4.6,.491,2.3,1.9,.578,1.1,47,6-8,3.0,6.1,-1.40,3.0
4.5,.222,1.0,0.8,.667,0.5,4,6-2,2.0,2.8,4.03,2.0
7.3,.470,3.4,2.3,.685,1.6,53,5-11,1.1,8.8,-0.46,2.6
6.1,.435,2.7,2.0,.727,1.4,109,6-0,2.7,6.8,-3.66,2.2
6.5,.352,2.3,1.1,.701,0.8,118,6-3,2.1,6.7,-4.85,2.6
0.4,.500,0.2,1.2,.833,1.0,5,6-1,,1.4,-10.37,0.0
9.7,.484,4.7,1.7,.792,1.4,72,6-2,2.7,10.8,1.09,2.7
4.0,.250,1.0,1.7,.800,1.3,3,,1.3,3.3,4.67,1.3
9.1,.447,4.1,3.0,.745,2.2,111,6-1,2.2,10.4,3.31,2.4
2.5,.360,0.9,1.0,.558,0.6,94,6-6,1.3,2.5,2.16,1.9
8.5,.442,3.7,2.5,.767,1.9,122,5-10,1.4,11.0,2.03,2.1
0.7,.421,0.3,0.1,.333,0.0,29,6-6,,0.6,-6.86,0.7
0.8,.400,0.3,2.5,.694,1.7,20,5-3,,2.5,-5.90,1.0
9.0,.401,3.6,3.3,.698,2.3,121,6-2,2.5,10.2,-1.60,1.7
10.2,.464,4.8,5.8,.716,4.1,53,6-8,,13.6,-6.90,9.6
3.1,.418,1.3,0.9,.500,0.5,46,6-10,2.6,3.0,0.02,3.9
5.4,.447,2.4,1.4,.600,0.9,7,6-1,2.1,5.7,-3.93,1.0
6.5,.370,2.4,1.0,.684,0.7,57,6-1,1.6,5.5,-1.58,1.9
11.9,.441,5.3,5.0,.808,4.0,74,5-10,2.3,16.7,7.58,3.3
9.6,.422,4.0,3.7,.634,2.3,136,6-4,1.7,11.4,-1.92,4.3
3.8,.386,1.5,1.1,.649,0.7,50,6-2,1.6,3.9,2.25,1.3
1.7,.388,0.7,0.6,.698,0.4,93,6-0,0.7,2.0,7.95,0.7
7.6,.426,3.3,3.7,.776,2.9,60,6-5,2.0,10.4,2.97,2.8
3.2,.528,1.7,1.4,.414,0.6,123,6-5,2.1,4.0,-4.07,2.8
7.0,.475,3.3,2.5,.681,1.7,111,6-2,2.1,8.4,5.37,2.6
1.0,.000,0.0,0.0,,0.0,1,6-0,,0.0,-11.21,0.0
9.3,.474,4.4,3.4,.654,2.2,86,6-11,2.4,11.2,9.74,5.7
2.6,.422,1.1,1.7,.759,1.3,17,,0.8,3.5,7.18,1.1
3.8,.323,1.2,1.6,.736,1.2,66,6-4,1.3,4.1,1.77,1.6
7.8,.493,3.9,3.0,.680,2.1,125,6-6,2.7,10.1,11.27,4.6
2.2,.233,0.5,0.2,.333,0.1,20,6-9,2.6,1.1,-1.48,2.3
6.9,.491,3.4,3.9,.732,2.9,112,6-5,0.5,9.8,-0.34,6.4
9.9,.465,4.6,3.0,.753,2.3,99,6-3,1.7,12.7,7.25,4.4
3.0,.589,1.8,2.0,.604,1.2,24,6-3,1.8,4.8,-3.47,2.8
7.5,.378,2.8,2.5,.662,1.7,28,6-3,2.9,8.1,-6.59,2.9
12.6,.581,7.3,7.3,.638,4.7,110,6-6,,19.3,-5.54,11.6
2.0,.500,1.0,0.5,.000,0.0,2,6-1,,2.0,7.60,0.5
3.9,.383,1.5,1.3,.654,0.9,118,6-4,2.1,3.9,7.20,1.5
6.5,.425,2.7,2.2,.809,1.7,63,6-0,1.6,8.2,-3.10,1.6
2.1,.389,0.8,0.5,.538,0.3,76,6-6,,2.2,7.59,2.1
3.3,.387,1.3,0.5,.839,0.4,59,,0.5,3.0,2.15,0.5
6.3,.591,3.7,2.5,.513,1.3,143,6-9,1.8,8.7,8.36,6.5
8.0,.400,3.2,3.1,.763,2.4,122,6-5,1.5,9.7,2.86,3.1
3.1,.407,1.3,1.4,.727,1.0,54,6-0,0.5,4.1,4.28,1.0
2.4,.322,0.8,1.2,.789,1.0,73,5-11,0.6,2.6,-8.17,0.9
3.1,.494,1.5,2.3,.637,1.5,82,7-0,2.0,4.6,-0.56,3.2
12.1,.445,5.4,5.7,.642,3.7,21,,4.0,14.4,,8.2
,,2.1,2.2,.543,1.2,21,,,5.4,,
7.7,.561,4.3,3.6,.697,2.5,119,6-10,2.8,11.2,6.16,6.4
6.0,.333,2.0,1.0,.574,0.6,67,6-5,1.3,5.4,-9.79,2.0
13.5,.503,6.8,3.5,.612,2.1,79,6-8,1.3,15.7,-6.48,8.6
6.0,.461,2.8,2.6,.585,1.5,45,6-5,,7.1,-5.52,4.5
