fgapg,fgpct,fgpg,ftapg,ftpct,ftpg,games,height,pfpg,ptspg,sospg,trbpg
1.1,.556,0.6,0.8,.923,0.8,16,,1.1,2.0,3.21,1.0
7.9,.367,2.9,2.8,.525,1.5,43,6-3,2.0,7.3,-10.56,5.7
2.8,.419,1.2,0.1,1.000,0.1,11,5-9,0.6,2.5,-4.01,1.0
3.9,.375,1.5,0.3,.789,0.2,63,6-3,1.6,4.4,3.43,1.2
3.7,.255,0.9,3.0,.578,1.7,15,6-6,1.3,3.6,-2.35,3.5
4.1,.379,1.6,1.0,.500,0.5,21,6-11,3.2,3.6,8.67,3.3
0.4,.286,0.1,0.4,.143,0.1,19,6-10,0.5,0.3,-1.58,0.4
8.8,.431,3.8,2.1,.871,1.9,98,6-1,1.8,11.1,-5.83,2.6
7.6,.450,3.4,2.7,.820,2.2,51,5-11,1.5,9.1,3.33,3.4
8.9,.452,4.0,1.9,.724,1.4,117,6-7,2.0,10.6,-5.18,3.9
2.0,.382,0.8,0.5,.643,0.4,51,6-3,0.3,2.2,3.83,1.1
3.2,.443,1.4,0.9,.660,0.6,53,6-6,1.1,3.4,-2.42,2.8
0.9,.362,0.3,0.1,.714,0.1,62,6-4,0.3,1.0,3.39,0.3
0.6,.500,0.3,0.0,,0.0,7,,0.3,0.6,0.77,0.9
2.5,.429,1.1,0.7,.814,0.5,64,6-8,1.3,3.1,-7.70,2.2
12.0,.432,5.2,3.1,.825,2.5,50,,2.2,12.9,-1.12,2.5
3.6,.705,2.5,1.9,.586,1.1,83,5-10,1.2,6.1,0.07,
7.1,.368,2.6,1.6,.676,1.1,64,5-11,2.3,6.4,-2.59,1.3
9.0,.512,4.6,3.7,.679,2.5,95,6-6,3.4,11.7,-6.31,6.3
0.4,.222,0.1,0.3,.571,0.2,22,6-0,0.6,0.4,-7.58,0.1
5.0,.382,1.9,0.4,.750,0.3,38,6-4,0.6,5.2,-6.15,1.2
0.0,,0.0,2.0,.500,1.0,1,5-9,0.0,1.0,-3.87,0.0
1.0,.400,0.4,0.1,.600,0.1,42,6-2,0.7,1.2,-3.42,0.5
0.6,.000,0.0,0.4,.500,0.2,5,6-8,0.4,0.2,6.48,1.2
