fgapg,fgpct,fgpg,ftapg,ftpct,ftpg,games,height,pfpg,ptspg,sospg,trbpg
11.0,.429,4.7,4.8,.760,3.6,61,6-4,2.4,14.5,-8.51,5.1
2.0,.495,1.0,1.1,.621,0.7,93,6-6,1.9,2.7,-6.46,3.0
1.5,.000,0.0,0.0,,0.0,2,6-2,0.0,0.0,-1.76,0.0
0.0,,0.0,0.0,,0.0,3,,0.3,0.0,6.41,0.0
3.3,.411,1.4,1.8,.685,1.2,61,6-1,2.5,4.2,-2.60,1.7
1.0,.214,0.2,0.1,.500,0.1,14,5-7,1.2,2.0,-0.82,0.4
9.9,.384,3.8,3.8,.634,2.4,101,6-4,2.1,10.9,3.04,4.2
7.1,.420,3.0,2.4,.787,1.9,103,6-2,1.7,9.3,2.95,2.8
1.3,.486,0.6,0.1,.333,0.0,27,,,1.3,-5.87,0.2
3.9,.547,2.1,1.4,.592,0.8,36,6-11,2.9,5.0,-3.96,4.4
8.9,.518,4.6,4.8,.746,3.6,104,6-5,1.7,13.5,0.94,5.0
6.6,.548,3.6,3.9,.588,2.3,74,6-5,2.0,9.6,-3.22,6.7
10.8,.481,5.2,1.5,.866,1.3,95,6-1,,11.7,-7.15,2.2
0.6,.000,0.0,0.0,,0.0,10,6-2,0.2,0.0,-3.38,0.1
2.9,.379,1.1,1.7,.529,0.9,10,,0.9,3.1,0.28,1.5
0.0,,0.0,0.0,,0.0,1,6-0,0.0,0.0,3.64,0.0
0.4,.421,0.2,0.2,.455,0.1,45,6-11,1.0,0.5,7.14,0.8
4.6,.498,2.3,1.6,.571,0.9,66,6-10,1.5,5.5,4.97,3.2
3.9,.419,1.7,0.7,.558,0.4,66,6-6,1.7,3.7,-4.69,2.8
2.1,.433,0.9,0.5,.793,0.4,112,7-0,1.7,2.3,10.76,1.9
2.2,.376,0.8,0.7,.733,0.5,101,6-1,0.6,2.7,-7.07,0.7
10.8,.436,4.7,5.2,.736,3.8,53,6-4,1.9,13.2,-8.18,8.3
2.0,.475,1.0,1.2,.500,0.6,20,6-3,1.0,2.5,2.81,1.8
2.8,.182,0.5,1.8,.286,0.5,4,,0.8,1.5,-5.13,1.0
9.6,.458,4.4,1.7,.748,1.3,134,6-9,1.4,12.0,9.56,5.6
1.5,.316,0.5,1.4,.722,1.0,13,6-7,0.7,2.2,1.15,1.1
1.1,.394,0.4,0.6,.474,0.3,30,6-7,0.3,1.2,3.23,0.7
,,1.3,1.2,.576,0.7,54,5-8,2.0,3.3,,
1.6,.497,0.8,1.0,.489,0.5,89,6-8,1.4,2.1,-6.72,1.7
1.0,.125,0.1,0.1,.000,0.0,8,,1.1,0.3,-10.37,0.3
1.0,.125,0.1,0.3,1.000,0.3,8,6-7,,0.5,-4.67,0.8
3.3,.425,1.4,1.3,.522,0.7,119,6-10,2.4,3.5,6.46,4.1
2.4,.455,1.1,1.1,.519,0.6,47,6-6,1.4,2.8,6.56,1.7
7.4,.342,2.5,3.7,.656,2.4,26,,2.2,7.5,-4.22,6.8
9.5,.464,4.4,3.4,.666,2.3,102,6-10,2.4,11.9,-4.03,7.2
5.4,.511,2.8,2.1,.735,1.5,112,6-6,2.6,7.0,-0.97,3.7
1.1,.242,0.3,0.5,.375,0.2,31,6-7,0.5,0.7,-6.05,1.0
6.6,.349,2.3,1.4,.626,0.9,104,6-6,2.1,6.5,-7.34,4.4
