fgapg,fgpct,fgpg,ftapg,ftpct,ftpg,games,height,pfpg,ptspg,sospg,trbpg
5.3,.485,2.6,2.5,.488,1.2,82,6-6,2.3,6.4,-12.98,5.8
2.9,.395,1.1,1.6,.714,1.2,51,6-4,2.3,3.5,-5.36,3.5
2.0,.314,0.6,0.6,.690,0.4,51,6-4,,1.6,3.43,0.6
1.5,.265,0.4,0.4,.800,0.3,23,6-4,0.4,1.4,-3.90,0.5
0.3,.000,0.0,0.3,.000,0.0,4,6-5,0.0,0.0,3.36,0.3
6.8,.545,3.7,2.0,.727,1.5,118,7-1,1.6,9.0,4.04,5.6
1.7,.380,0.7,0.7,.550,0.4,29,6-7,1.3,1.7,-0.15,1.4
3.7,.545,2.0,3.3,.800,2.7,3,6-6,0.7,6.7,-6.30,5.3
6.1,.456,2.8,1.7,.691,1.1,117,6-9,3.1,7.0,2.79,4.0
2.2,.355,0.8,0.9,.761,0.7,49,6-4,1.2,2.8,-1.54,2.0
1.8,.304,0.6,0.8,.550,0.4,25,6-6,1.5,1.6,-9.03,1.9
5.3,.438,2.3,1.1,.708,0.8,136,6-11,2.8,5.5,8.32,4.6
7.5,.478,3.6,3.0,.725,2.2,57,6-9,2.7,9.4,-6.26,6.7
1.6,.352,0.6,0.9,.787,0.7,68,6-0,,2.0,-1.52,1.1
6.0,.422,2.5,0.8,.776,0.6,104,6-5,1.0,7.5,-1.43,1.8
1.8,.575,1.0,0.9,.577,0.5,114,6-7,1.1,2.6,-6.99,2.1
11.6,.447,5.2,4.6,.844,3.9,117,6-4,,15.7,-7.67,4.9
1.5,.406,0.6,0.8,.588,0.5,22,6-7,0.7,1.8,3.28,1.0
2.0,.500,1.0,3.0,.667,2.0,3,6-3,1.0,4.0,7.87,0.3
1.3,.464,0.6,0.7,.600,0.4,21,6-6,0.8,1.7,-4.42,1.2
0.6,.333,0.2,0.7,.571,0.4,10,,0.8,0.8,4.04,0.6
6.4,.526,3.4,2.9,.621,1.8,60,6-6,2.6,8.5,5.27,2.7
2.3,.375,0.9,0.3,.500,0.1,7,,0.9,1.9,-0.29,1.0
13.9,.355,4.9,6.2,.612,3.8,84,6-3,3.1,13.6,7.22,6.0
2.4,.436,1.1,0.7,.581,0.4,106,6-6,0.9,2.9,-1.55,1.6
12.9,.462,5.9,2.9,.616,1.8,73,6-5,2.1,13.7,2.67,6.0
6.7,.439,2.9,2.3,.751,1.7,88,6-5,1.0,8.8,-6.24,2.7
4.5,.401,1.8,1.4,.694,1.0,103,6-6,1.6,5.0,-2.29,2.1
1.5,.241,0.4,0.6,.250,0.2,20,5-11,0.6,0.9,1.26,0.3
0.3,.000,0.0,0.0,,0.0,3,,0.3,0.0,-5.53,0.7
10.3,.409,4.2,3.1,.752,2.4,71,6-4,1.7,10.7,-6.52,6.6
