fgapg,fgpct,fgpg,ftapg,ftpct,ftpg,games,height,pfpg,ptspg,sospg,trbpg
0.8,.000,0.0,0.0,,0.0,8,6-0,0.3,0.0,-2.51,0.4
8.8,.393,3.5,1.5,.772,1.1,127,6-2,1.3,10.4,-3.23,3.1
1.9,.432,0.8,0.8,.619,0.5,79,6-7,1.4,2.1,-0.84,2.5
2.7,.475,1.3,1.1,.845,0.9,53,6-7,1.4,3.7,-2.36,1.8
2.2,.437,1.0,1.4,.717,1.0,102,6-8,1.6,2.9,-1.39,3.2
4.1,.212,0.9,1.0,.375,0.4,16,,1.3,2.1,1.56,
4.3,.283,1.2,1.3,.621,0.8,23,,1.3,3.2,-0.63,1.8
0.8,.355,0.3,0.9,.647,0.6,40,6-6,0.9,1.1,-2.15,2.0
0.4,.455,0.2,0.4,.900,0.3,27,5-11,0.5,0.8,-3.89,0.4
1.8,.111,0.2,0.0,,0.0,5,5-11,0.4,0.4,-1.91,1.0
3.6,.495,1.8,2.6,.705,1.8,30,6-8,2.2,5.5,-5.53,3.1
2.0,.523,1.0,1.0,.515,0.5,33,6-8,1.0,2.6,-6.54,2.5
,,0.5,,,0.8,6,6-2,,1.8,1.39,
3.8,.456,1.7,0.8,.806,0.6,48,6-2,,5.2,-4.12,0.8
4.4,.533,2.3,1.9,.708,1.4,134,6-8,2.0,6.1,-4.17,3.4
2.3,.531,1.2,1.1,.750,0.8,85,6-4,0.8,3.3,8.19,2.0
4.5,.444,2.0,1.5,.714,1.1,14,,2.7,5.1,1.63,0.6
6.1,.354,2.2,2.2,.663,1.5,44,6-1,2.5,6.2,-7.18,3.2
4.3,.396,1.7,1.9,.657,1.2,71,6-4,1.8,4.8,2.59,2.1
3.0,.439,1.3,1.0,.474,0.5,76,6-5,1.1,3.2,5.34,2.0
0.4,.000,0.0,0.4,.000,0.0,5,,0.4,0.0,7.96,0.4
0.7,.130,0.1,0.1,.000,0.0,31,6-2,0.2,0.3,-4.17,0.5
,,,,.444,,,,,,,
7.4,.464,3.4,2.3,.766,1.7,110,6-2,1.6,8.6,-0.14,1.7
7.1,.286,2.0,2.8,.811,2.2,48,5-11,2.4,6.3,1.71,
,,2.0,2.9,.922,2.7,22,,,6.7,,
0.9,.429,0.4,0.5,.500,0.3,8,6-5,0.9,1.0,2.14,1.1
5.4,.545,2.9,3.6,.705,2.6,107,6-9,2.5,8.5,4.31,4.7
13.6,.436,5.9,6.5,.760,4.9,63,6-6,2.5,19.1,-4.69,6.1
1.9,.507,1.0,1.1,.577,0.6,72,6-7,1.7,2.5,-5.10,2.7
2.5,.243,0.6,0.3,.500,0.1,15,6-6,0.9,1.3,,1.4
1.4,.286,0.4,1.2,.500,0.6,5,6-8,0.6,1.4,-6.46,1.0
7.1,.460,3.3,1.9,.713,1.3,108,6-7,2.4,8.6,5.96,3.7
5.4,.430,2.3,4.0,.720,2.9,46,5-11,2.2,7.6,-0.75,1.7
11.0,.430,4.8,3.3,.627,2.1,85,6-0,,13.0,-2.89,4.3
3.0,.389,1.2,1.5,.390,0.6,54,6-4,1.5,3.0,-4.97,3.0
6.9,.361,2.5,3.6,.798,2.8,64,,1.4,7.8,-9.55,3.9
3.2,.393,1.3,1.0,.779,0.8,66,6-5,1.3,3.9,-3.22,2.8
3.2,.356,1.1,0.8,.655,0.5,37,,1.4,2.8,-1.33,1.7
1.3,.333,0.4,0.1,.000,0.0,9,,0.3,0.9,-1.48,0.2
4.2,.496,2.1,2.4,.676,1.6,60,6-2,1.3,6.0,-1.16,1.7
1.1,.375,0.4,0.1,.000,0.0,7,6-4,,0.9,6.43,0.3
4.3,.467,2.0,0.7,.800,0.6,7,6-3,1.3,4.9,-0.16,3.0
1.3,.200,0.3,0.5,1.000,0.5,4,6-4,0.0,1.0,-4.11,0.8
5.7,.601,3.4,3.6,.541,2.0,27,6-7,,8.8,-6.07,5.1
0.5,.375,0.2,0.8,.286,0.2,17,,0.8,0.6,-0.48,1.2
5.3,.592,3.1,3.0,.489,1.5,59,6-7,3.3,7.7,-0.80,6.5
1.0,.333,0.3,0.0,,0.0,3,,0.0,0.7,2.01,0.3
13.3,.355,4.7,2.9,.697,2.0,46,6-1,1.9,11.4,-0.77,2.3
9.8,.437,4.3,5.1,.583,3.0,108,6-11,3.0,11.5,5.13,11.4
1.6,.438,0.7,1.3,.704,0.9,83,6-8,1.4,2.3,1.73,2.2
10.2,.450,4.6,3.1,.795,2.5,100,6-9,1.4,13.0,8.18,5.8
2.4,.430,1.0,1.9,.594,1.1,54,6-8,1.5,3.1,2.89,2.6
1.8,.364,0.7,1.0,.167,0.2,6,,,1.5,-4.51,3.7
0.3,.333,0.1,0.2,1.000,0.2,9,6-4,,0.6,-5.79,0.7
1.9,.381,0.7,0.9,.500,0.5,11,6-5,0.7,2.0,-1.76,1.3
13.2,.477,6.3,3.1,.717,2.2,84,6-3,2.8,14.8,-0.99,3.2
8.5,.424,3.6,2.4,.730,1.7,128,6-6,1.8,10.9,0.79,3.9
7.2,.353,2.5,3.6,.809,2.9,76,6-3,2.0,8.0,4.16,2.0
1.0,.333,0.3,1.0,.000,0.0,3,6-0,0.0,0.7,1.47,0.0
0.0,,0.0,0.0,,0.0,3,,0.3,0.0,-6.01,0.0
0.6,.387,0.2,0.5,.577,0.3,54,6-7,1.3,0.8,2.29,0.7
6.8,.326,2.2,1.2,.582,0.7,45,6-0,1.7,5.1,0.86,2.2
2.5,.316,0.8,0.9,.552,0.5,32,6-5,1.6,2.1,-0.96,2.3
0.6,.647,0.4,0.4,.250,0.1,29,6-11,1.3,0.9,-0.53,0.9
3.9,.602,2.3,1.6,.548,0.9,47,6-7,1.9,5.5,-2.47,4.4
1.1,.371,0.4,1.2,.538,0.6,56,7-0,1.0,1.4,2.97,2.3
1.0,1.000,1.0,0.0,,0.0,1,5-11,0.0,2.0,1.17,0.0
4.5,.256,1.1,0.8,.739,0.6,28,5-11,2.1,2.9,4.20,2.1
6.5,.430,2.8,2.3,.599,1.4,119,6-5,2.2,7.2,,4.6
0.1,1.000,0.1,0.0,,0.0,9,6-4,0.0,0.3,-3.20,0.1
10.3,.454,4.7,4.2,.782,3.3,141,6-3,1.7,13.8,2.63,5.0
0.3,1.000,0.3,0.0,,0.0,3,6-6,0.0,0.7,-2.40,0.7
3.0,.457,1.4,1.5,.670,1.0,61,6-7,2.9,3.8,-5.39,4.1
3.8,.431,1.6,0.7,.714,0.5,48,6-2,1.0,3.8,1.05,0.9
2.5,.526,1.3,0.7,.636,0.5,15,6-5,2.1,3.1,0.78,2.7
0.5,.167,0.1,0.3,.667,0.2,11,,0.3,0.4,-2.29,0.3
