fgapg,fgpct,fgpg,ftapg,ftpct,ftpg,games,height,pfpg,ptspg,sospg,trbpg
6.0,.444,2.7,2.3,.742,1.7,127,5-9,2.1,7.9,-5.09,2.7
6.0,.557,3.4,4.3,.790,3.4,127,6-8,2.0,10.1,7.80,4.4
5.2,.479,2.5,3.4,.569,1.9,109,6-10,2.0,7.0,-5.36,3.5
1.7,.436,0.8,0.6,.606,0.3,58,6-3,0.5,1.9,4.64,0.8
2.2,.266,0.6,0.9,.538,0.5,29,6-5,1.1,1.7,1.80,1.5
0.4,.000,0.0,0.0,,0.0,5,,0.2,0.0,8.70,0.2
0.4,.667,0.3,0.0,,0.0,7,6-4,,0.6,-5.66,0.1
1.7,.351,0.6,0.9,.660,0.6,56,6-2,1.1,2.1,8.01,0.7
1.1,.412,0.5,0.7,.182,0.1,15,6-1,0.9,1.1,-0.53,0.7
10.6,.398,4.2,4.9,.778,3.8,136,5-10,1.8,14.6,10.92,3.4
12.3,.509,6.3,6.7,.741,5.0,93,6-7,2.6,17.6,2.21,8.6
8.5,.372,3.2,3.7,.761,2.8,58,6-2,2.6,11.5,-3.77,2.1
9.4,.428,4.0,4.0,.710,2.8,111,6-6,,12.1,4.57,3.3
3.9,.378,1.5,2.8,.680,1.9,54,6-1,0.5,4.9,-4.05,1.9
12.2,.425,5.2,3.6,.777,2.8,78,5-11,2.7,13.2,5.69,3.0
5.0,.495,2.5,3.3,.555,1.8,79,6-5,3.0,6.8,-0.52,7.4
1.2,.418,0.5,0.3,.643,0.2,54,6-1,0.1,1.6,-1.20,0.4
7.5,.439,3.3,2.3,.727,1.7,70,6-2,1.5,8.2,-2.05,2.1
11.0,.478,5.3,3.2,.653,2.1,105,6-4,2.6,12.8,0.10,3.0
0.0,,0.0,2.0,.000,0.0,1,6-5,0.0,0.0,0.65,0.0
4.8,.433,2.1,1.7,.757,1.3,43,6-4,1.7,6.0,0.36,2.0
8.0,.396,3.2,2.2,.661,1.5,86,6-0,1.7,7.8,-4.82,2.2
1.4,.318,0.4,0.7,.818,0.6,16,,0.6,1.4,-2.12,0.4
6.3,.516,3.2,5.0,.751,3.8,68,6-6,2.6,10.3,1.75,6.4
14.8,.431,6.4,5.0,.722,3.6,79,6-5,3.1,16.3,3.46,11.3
5.3,.519,2.8,2.0,.561,1.1,112,6-8,2.7,6.6,-4.24,4.9
1.6,.296,0.5,0.5,.533,0.2,33,6-2,0.8,1.3,6.73,1.0
10.0,.406,4.1,4.5,.621,2.8,68,6-4,3.4,10.9,6.28,5.5
0.4,.667,0.3,0.6,.250,0.1,7,,,0.7,-6.91,1.4
1.5,.000,0.0,0.0,,0.0,4,6-1,0.5,0.0,1.06,1.0
1.4,.378,0.5,0.1,.500,0.1,27,,0.5,1.1,-1.92,0.4
1.0,.333,0.3,0.5,.364,0.2,24,6-4,1.2,0.8,-3.50,0.8
1.2,.500,0.6,0.4,.500,0.2,5,6-3,0.2,1.4,-4.09,0.4
6.6,.365,2.4,2.3,.675,1.6,71,6-0,1.8,7.3,7.38,2.7
0.9,.290,0.3,0.5,.611,0.3,36,,0.6,0.8,2.97,0.5
8.8,.478,4.2,2.8,.778,2.2,26,6-4,1.5,11.4,0.58,4.4
8.4,.454,3.8,4.4,.791,3.5,76,6-1,2.5,11.0,5.39,3.8
3.3,.333,1.1,1.7,.800,1.3,9,6-6,1.6,3.6,5.46,3.2
5.1,.468,2.4,2.0,.703,1.4,83,6-8,3.0,6.2,0.34,5.2
0.5,.414,0.2,0.2,.385,0.1,64,6-4,0.6,0.5,1.45,1.0
7.9,.377,3.0,2.8,.709,2.0,60,6-3,0.9,7.9,-1.53,7.2
8.0,.341,2.7,1.6,.734,1.2,68,6-3,1.5,8.4,-11.78,1.4
0.5,.333,0.2,0.0,,0.0,6,6-3,0.7,0.5,-4.55,0.8
7.5,.355,2.7,1.3,.677,0.9,23,,2.4,6.2,-0.45,3.6
0.5,.400,0.2,0.3,.000,0.0,11,6-4,0.3,0.4,8.94,0.3
5.0,.423,2.1,0.5,.438,0.2,31,,1.4,4.5,-2.81,1.4
5.3,.355,1.9,1.2,.656,0.8,26,6-3,2.0,4.6,4.20,2.5
10.4,.382,4.0,2.1,.790,1.7,59,6-5,2.2,11.2,-3.09,3.4
1.5,.289,0.4,0.6,.533,0.3,26,6-0,0.8,1.2,6.61,
3.9,.423,1.7,0.4,.750,0.3,18,6-1,0.9,3.7,-1.95,0.8
10.3,.396,4.1,2.3,.777,1.8,89,6-5,2.1,12.0,8.14,2.6
1.7,.396,0.7,0.4,.909,0.3,29,5-10,0.9,1.7,4.98,0.6
