fgapg,fgpct,fgpg,ftapg,ftpct,ftpg,games,height,pfpg,ptspg,sospg,trbpg
1.8,.522,0.9,1.3,.447,0.6,100,6-0,2.7,2.5,-0.29,1.7
10.0,.389,3.9,4.7,.802,3.7,91,6-0,2.2,12.9,-8.41,2.8
2.8,.409,1.1,1.2,.526,0.6,16,6-5,,2.9,-1.51,1.3
0.3,.000,0.0,0.0,,0.0,3,6-6,0.3,0.0,7.43,0.3
3.4,.358,1.2,3.0,.723,2.2,69,6-0,1.2,4.7,3.52,2.1
1.9,.418,0.8,0.6,.455,0.3,35,6-9,1.6,1.9,2.46,1.6
1.9,.281,0.5,1.1,.684,0.8,17,6-9,1.4,1.8,4.06,1.7
0.6,.250,0.2,0.1,.000,0.0,13,,0.5,0.3,-10.51,0.5
5.9,.471,2.8,1.7,.771,1.3,100,6-7,1.2,6.9,-5.18,3.8
0.4,.333,0.1,0.3,.500,0.1,8,,1.1,0.4,-0.25,0.6
0.0,,0.0,0.0,,0.0,1,6-3,1.0,0.0,-0.67,0.0
5.9,.416,2.4,2.3,.519,1.2,101,6-6,3.1,6.4,0.55,5.2
6.1,.291,1.8,1.4,.679,0.9,38,,1.5,4.5,-3.33,2.6
5.7,.368,2.1,0.7,.609,0.4,32,6-5,1.4,6.2,0.35,2.2
1.9,.457,0.9,0.4,.778,0.3,24,6-7,1.0,2.0,3.59,1.3
0.4,.000,0.0,1.0,.800,0.8,5,6-4,0.4,0.8,-2.72,0.8
6.7,.400,2.7,2.1,.664,1.4,138,6-7,1.7,7.8,7.72,2.9
3.4,.349,1.2,0.6,.844,0.5,107,5-10,1.3,3.7,7.58,0.6
0.9,.286,0.3,0.9,.429,0.4,8,6-1,0.4,0.9,-6.67,0.4
4.3,.540,2.3,1.7,.642,1.1,87,6-7,2.2,5.8,-0.61,3.3
5.5,.411,2.3,2.0,.564,1.1,56,6-3,1.4,5.9,2.07,2.8
4.6,.394,1.8,1.1,.576,0.6,31,6-1,1.8,4.7,-1.13,2.7
0.0,,0.0,0.0,,0.0,1,,0.0,0.0,7.92,2.0
11.0,.478,5.3,2.1,.698,1.4,103,6-5,3.0,12.0,4.04,5.5
3.8,.490,1.9,1.4,.641,0.9,81,6-8,2.2,4.6,-6.17,3.5
5.2,.315,1.7,1.6,.756,1.2,49,6-4,2.4,4.8,-9.01,4.0
12.9,.373,4.8,4.4,.770,3.4,105,6-2,,13.9,-8.49,5.7
0.0,,0.0,0.0,,0.0,1,6-6,0.0,0.0,-1.52,0.0
10.5,.400,4.2,3.4,.771,2.6,131,6-2,1.9,12.7,4.97,2.5
12.6,.452,5.7,4.8,.849,4.1,29,6-8,3.0,16.8,10.91,7.3
8.6,.333,2.9,2.3,.771,1.8,15,6-1,2.3,8.4,-8.05,3.3
1.3,.000,0.0,1.8,.857,1.5,4,6-2,1.0,1.5,-9.47,1.0
10.1,.482,4.9,2.6,.646,1.7,25,6-6,3.2,11.4,-3.45,5.5
6.9,.447,3.1,3.9,.533,2.1,85,6-7,2.2,8.2,7.16,5.3
2.8,.364,1.0,1.3,.400,0.5,4,6-2,0.3,2.8,1.27,1.0
4.9,.431,2.1,3.1,.673,2.1,65,5-11,1.7,6.6,-0.53,2.2
9.6,.488,4.7,3.3,.793,2.6,112,6-0,1.2,12.0,-1.21,2.0
0.9,.526,0.5,0.4,.333,0.1,22,6-0,0.2,1.0,-2.98,
5.0,.382,1.9,2.0,.643,1.3,65,6-7,2.4,5.2,3.87,3.3
6.2,.457,2.8,2.8,.535,1.5,56,6-10,3.1,7.2,10.06,5.6
3.5,.379,1.3,1.1,.607,0.7,122,6-3,2.0,3.7,4.77,2.6
3.5,.318,1.1,1.4,.629,0.9,70,5-8,1.8,3.1,1.58,1.3
,,1.8,2.0,.474,1.0,28,,2.2,4.5,,
1.4,.000,0.0,0.4,.500,0.2,5,,0.0,0.2,7.76,0.0
2.0,.500,1.0,1.1,.438,0.5,14,6-6,0.9,2.5,0.90,1.5
6.4,.356,2.3,1.5,.821,1.2,99,6-3,,7.0,-4.74,2.0
3.4,.372,1.3,1.9,.600,1.1,58,6-6,1.4,3.7,-3.42,3.2
1.0,.400,0.4,1.2,.500,0.6,5,6-10,,1.4,0.20,0.4
0.0,,0.0,0.0,,0.0,2,6-3,0.0,0.0,7.22,0.0
1.0,.314,0.3,0.8,.690,0.6,36,6-5,0.7,1.2,-1.75,1.0
1.8,.340,0.6,0.8,.636,0.5,26,6-11,1.1,1.8,-0.37,3.0
3.6,.374,1.3,1.4,.667,1.0,63,6-6,2.3,3.7,-3.43,4.7
5.8,.526,3.1,3.7,.653,2.4,134,6-6,2.6,8.6,1.34,5.1
5.2,.419,2.2,1.6,.661,1.1,106,6-6,1.7,6.1,-8.07,3.0
2.2,.553,1.2,1.4,.696,0.9,17,6-1,0.9,3.4,-10.94,0.4
8.4,.412,3.4,2.6,.651,1.7,58,6-6,1.9,9.3,1.31,3.7
1.8,.297,0.5,0.8,.517,0.4,36,6-4,0.8,1.5,-0.86,1.4
2.3,.476,1.1,1.0,.444,0.4,18,6-4,1.0,2.7,-7.13,2.1
10.1,.421,4.3,1.3,.795,1.0,132,6-6,1.8,11.5,3.11,5.0
1.8,.327,0.6,0.3,.379,0.1,92,6-4,1.9,1.7,3.51,1.5
0.8,.667,0.5,0.9,.286,0.3,8,6-9,0.6,1.3,-8.69,0.4
4.5,.377,1.7,1.1,.625,0.7,35,6-3,1.5,4.8,5.75,1.9
1.0,.000,0.0,2.0,.500,1.0,1,6-6,0.0,1.0,7.14,2.0
3.3,.435,1.4,1.7,.500,0.9,7,6-5,,4.3,-12.15,1.7
1.5,.579,0.8,0.4,.400,0.2,13,7-2,0.5,1.8,3.06,0.9
