fgapg,fgpct,fgpg,ftapg,ftpct,ftpg,games,height,pfpg,ptspg,sospg,trbpg
4.2,.526,2.2,1.9,.665,1.3,93,6-10,3.2,5.6,5.19,2.9
0.3,1.000,0.3,0.0,,0.0,3,,0.0,0.7,-4.77,0.0
0.2,1.000,0.2,1.0,.000,0.0,5,,0.4,0.4,0.28,0.2
0.7,.000,0.0,0.0,,0.0,12,5-3,0.3,0.0,-0.61,0.1
6.8,.490,3.3,2.9,.786,2.3,70,6-3,1.8,8.9,-2.31,2.7
3.0,.404,1.2,1.5,.641,0.9,100,6-9,2.7,3.3,-5.92,2.8
2.4,.438,1.0,0.5,.353,0.2,34,6-10,2.2,2.2,-5.50,1.7
6.3,.469,2.9,1.9,.710,1.3,118,6-8,1.8,7.4,-7.07,5.4
2.8,.500,1.4,1.6,.500,0.8,21,6-7,2.1,3.6,-3.65,3.6
0.8,.400,0.3,0.7,.500,0.3,6,6-4,0.0,1.2,-2.07,0.7
10.5,.471,4.9,2.9,.708,2.1,47,6-8,,12.4,-3.62,7.8
9.1,.528,4.8,2.4,.632,1.5,109,6-6,2.6,11.1,3.45,7.6
4.8,.453,2.2,2.8,.756,2.2,124,6-4,1.5,6.7,7.22,2.0
2.6,.311,0.8,0.8,.692,0.5,17,6-5,0.5,2.4,2.70,1.5
0.4,.263,0.1,0.2,.700,0.1,47,6-9,0.1,0.4,9.00,0.5
19.0,.487,9.3,3.0,.694,2.1,122,6-1,1.2,20.6,-0.60,3.0
1.9,.340,0.7,0.8,.512,0.4,49,6-5,1.8,1.8,-9.47,1.6
3.3,.404,1.3,1.2,.842,1.0,32,6-2,,3.6,0.85,0.8
10.4,.366,3.8,3.8,.642,2.4,76,5-9,3.3,10.0,0.72,1.9
17.5,.243,4.3,4.9,.606,3.0,26,5-11,3.7,11.5,,
14.4,.376,5.4,5.9,.787,4.6,59,5-10,3.0,15.4,1.47,3.0
3.5,.438,1.5,2.6,.729,1.9,116,6-4,1.8,5.3,-0.74,2.7
3.6,.543,1.9,1.5,.633,0.9,114,7-1,2.4,4.8,3.89,2.9
1.0,.387,0.4,0.7,.609,0.5,31,6-2,0.3,1.3,-3.56,0.4
9.4,.346,3.3,3.4,.540,1.8,60,6-10,3.2,8.3,-0.35,8.2
15.0,.454,6.8,4.4,.620,2.7,21,,2.4,16.3,,9.3
5.4,.337,1.8,5.0,.678,3.4,64,6-4,2.4,7.0,2.86,6.2
0.4,.286,0.1,0.2,.500,0.1,19,6-10,0.8,0.3,8.86,1.1
5.3,.460,2.5,2.4,.716,1.7,120,6-2,,8.1,4.36,2.1
5.0,.397,2.0,1.8,.653,1.2,27,,,5.5,-2.39,1.7
2.3,.655,1.5,1.1,.524,0.6,109,6-8,2.1,3.6,-1.55,2.8
1.1,.556,0.6,0.7,.500,0.4,51,6-6,0.8,1.5,-5.27,1.1
1.1,.250,0.3,0.3,.500,0.1,7,6-9,0.0,0.7,-7.66,0.6
1.0,.422,0.4,0.5,.653,0.3,94,6-8,2.1,1.1,-6.20,2.3
1.0,.000,0.0,0.0,,0.0,2,5-11,0.0,0.0,1.34,0.0
3.6,.558,2.0,1.9,.518,1.0,119,6-8,1.7,4.9,-2.98,3.4
3.9,.338,1.3,0.6,.609,0.4,36,5-11,1.0,3.8,-3.03,1.6
9.7,.592,5.8,4.3,.466,2.0,77,7-0,2.3,13.5,-1.18,7.5
2.9,.391,1.1,0.7,.758,0.5,46,6-5,0.6,3.3,-0.36,1.6
8.1,.410,3.3,1.5,.600,0.9,13,6-5,2.2,9.2,0.53,2.8
0.5,.000,0.0,0.0,,0.0,2,6-6,0.0,0.0,6.87,0.5
0.3,.667,0.2,0.4,.545,0.2,30,6-6,0.1,0.6,6.16,0.3
12.0,.477,5.7,5.7,.604,3.5,80,6-7,3.0,14.9,4.29,9.5
1.3,.256,0.3,0.4,.583,0.2,30,,0.5,0.9,-7.77,0.7
4.1,.519,2.1,2.6,.723,1.9,59,6-4,2.1,6.1,-0.88,3.1
2.4,.356,0.9,0.5,.805,0.4,91,5-9,0.6,2.8,-2.90,0.5
4.9,.324,1.6,2.0,.455,0.9,22,5-10,2.1,4.1,-0.59,
2.9,.539,1.6,0.8,.600,0.5,79,6-10,1.4,3.6,6.77,2.2
0.8,.400,0.3,0.7,.500,0.3,6,5-10,0.3,1.0,-1.28,1.5
2.4,.404,1.0,1.1,.587,0.6,42,,1.9,2.5,3.47,2.2
4.6,.430,2.0,1.2,.813,1.0,116,6-0,1.8,5.9,,2.0
0.5,.000,0.0,1.0,1.000,1.0,2,,,1.0,-7.10,0.5
1.0,1.000,1.0,0.3,.500,0.2,6,6-7,0.0,0.8,9.54,0.5
,,,,,,,,,,5.25,
6.1,.299,1.8,1.4,.545,0.8,70,6-4,2.0,4.4,2.10,4.4
7.0,.433,3.0,3.2,.630,2.0,71,6-1,2.6,8.1,5.43,2.7
1.2,.385,0.5,1.0,.455,0.5,11,6-4,0.6,1.4,-5.60,0.7
5.0,.400,2.0,1.8,.143,0.3,4,,2.3,4.3,-1.26,
,,0.9,0.6,.429,0.3,12,,1.4,2.1,,
,,0.5,0.7,.500,0.3,6,6-9,0.3,1.3,,
5.2,.342,1.8,1.4,.865,1.2,38,,1.3,4.8,3.01,5.8
6.1,.333,2.0,3.0,.774,2.3,21,6-5,2.7,6.4,-0.31,5.4
,,,,1.000,,,,,,,
8.0,.470,3.8,2.7,.836,2.2,46,6-5,2.0,11.8,0.36,2.7
,,0.4,0.1,.000,0.0,8,,0.0,0.8,,
6.2,.433,2.7,2.7,.688,1.8,104,6-10,,7.6,-1.60,4.9
1.3,.333,0.4,0.1,.000,0.0,7,,0.4,0.9,6.76,0.6
0.7,.515,0.4,0.7,.743,0.6,47,6-10,0.3,1.3,-0.37,1.1
0.5,.188,0.1,0.2,.833,0.2,30,6-7,0.2,0.4,9.99,0.3
8.2,.480,3.9,2.0,.886,1.8,124,6-5,2.4,11.8,-1.19,2.7
