fgapg,fgpct,fgpg,ftapg,ftpct,ftpg,games,height,pfpg,ptspg,sospg,trbpg
6.1,.389,2.4,0.7,.782,0.5,125,6-4,1.3,7.3,2.38,2.1
4.2,.430,1.8,0.6,.758,0.5,102,6-2,1.3,5.5,5.56,1.6
14.9,.479,7.1,3.6,.660,2.3,101,6-2,2.9,16.6,6.26,3.5
5.4,.381,2.1,2.3,.636,1.4,44,6-3,2.0,5.6,-3.13,6.2
10.1,.474,4.8,4.3,.702,3.0,122,6-8,2.4,13.8,1.74,5.4
12.5,.420,5.2,3.1,.645,2.0,53,6-6,,12.5,-3.23,9.8
,,1.0,,,0.6,14,,,2.6,,
1.7,.400,0.7,0.2,.000,0.0,6,,,1.3,-3.57,0.7
0.2,.500,0.1,0.2,.500,0.1,10,6-5,0.0,0.3,8.49,0.5
5.0,.500,2.5,2.5,1.000,2.5,2,6-9,0.0,7.5,5.24,2.0
0.7,.000,0.0,0.7,.250,0.2,6,,0.2,0.2,-7.39,0.8
2.6,.301,0.8,0.8,.593,0.5,71,6-4,1.5,2.4,-2.92,2.0
7.8,.486,3.8,2.8,.616,1.7,116,6-9,2.5,9.4,0.36,6.3
1.0,1.000,1.0,0.0,,0.0,2,,0.0,2.0,0.54,1.0
,.229,,,.581,,,,,,,
0.7,.143,0.1,0.2,.600,0.1,21,5-10,0.1,0.4,1.84,0.1
2.2,.354,0.8,1.2,.481,0.6,22,6-3,1.1,2.1,1.28,1.7
4.2,.376,1.6,2.7,.710,1.9,58,6-2,0.2,5.0,0.70,2.4
3.0,.348,1.0,1.4,.636,0.9,23,5-9,2.0,3.0,-1.38,2.4
12.4,.436,5.4,2.8,.633,1.8,70,6-6,,12.5,-5.84,8.4
4.2,.485,2.0,1.6,.846,1.4,24,6-5,2.1,5.5,1.76,3.2
,,1.2,,,0.0,5,,,2.4,2.95,
5.4,.519,2.8,1.9,.656,1.3,93,6-6,1.6,6.9,1.75,2.2
3.7,.487,1.8,2.2,.640,1.4,115,6-8,2.6,5.0,-1.72,3.9
5.2,.467,2.4,3.8,.654,2.5,115,6-8,2.6,7.4,-2.01,4.3
2.0,.417,0.8,0.5,.667,0.3,6,6-7,2.3,2.0,3.25,1.2
4.1,.438,1.8,1.5,.767,1.1,49,6-8,0.4,5.0,-8.80,2.7
3.1,.348,1.1,0.9,.718,0.6,44,6-6,1.4,2.8,-3.65,1.8
4.8,.360,1.7,2.2,.575,1.3,70,6-4,3.1,4.7,-8.05,6.2
8.4,.423,3.5,1.9,.644,1.2,62,6-5,2.2,8.3,-6.65,9.7
2.1,.403,0.8,0.7,.707,0.5,89,,0.8,2.1,4.47,1.3
4.8,.263,1.3,8.3,.030,0.3,4,,1.0,2.8,,
3.0,.436,1.3,1.2,.625,0.8,13,6-6,2.0,3.4,-2.17,3.0
1.0,.364,0.4,0.2,.250,0.0,21,5-10,0.9,0.8,0.19,0.5
8.1,.501,4.0,1.8,.698,1.2,49,6-2,,9.3,,6.9
2.2,.439,1.0,0.6,.818,0.5,78,5-11,1.2,3.0,-3.38,1.1
0.5,.000,0.0,2.0,.500,1.0,2,6-5,,1.0,-8.12,0.0
0.8,.333,0.3,0.5,.750,0.4,8,5-9,0.5,0.9,-5.24,0.1
6.7,.291,1.9,1.5,.679,1.0,19,,1.8,4.9,,3.6
0.2,1.000,0.2,0.3,.667,0.2,9,5-11,0.1,0.8,-1.71,0.2
0.7,.400,0.3,0.9,.500,0.4,7,,0.6,1.0,-3.30,0.3
2.3,.494,1.1,1.1,.452,0.5,111,6-8,2.7,2.8,-9.51,2.7
7.5,.499,3.8,2.9,.712,2.1,129,6-5,1.8,9.8,2.74,2.5
6.4,.467,3.0,1.7,.676,1.1,124,6-4,2.0,8.1,-3.25,4.2
4.7,.659,3.1,2.2,.446,1.0,29,6-11,1.9,7.1,8.50,4.1
16.6,.562,9.3,8.9,.800,7.2,86,6-5,2.7,25.8,5.91,9.8
5.9,.447,2.6,2.5,.614,1.6,122,6-7,,7.1,8.61,5.0
2.1,.429,0.9,1.0,.424,0.4,58,6-3,0.9,2.4,-6.30,1.7
10.5,.435,4.6,2.1,.723,1.5,63,6-2,1.3,12.5,-2.03,4.1
5.9,.389,2.3,0.7,.706,0.5,51,6-4,1.9,7.0,-6.91,2.3
4.7,.443,2.1,3.1,.670,2.1,28,,3.2,6.3,0.31,3.8
1.5,.167,0.3,0.9,.429,0.4,8,6-3,0.4,0.9,-3.74,1.1
1.6,.250,0.4,0.7,.400,0.3,28,6-5,0.4,1.3,-7.95,0.8
16.2,.375,6.1,6.5,.647,4.2,71,6-6,3.3,16.4,-6.17,16.0
2.8,.422,1.2,0.7,.742,0.5,95,6-4,1.4,3.1,-0.92,2.6
0.0,,0.0,0.0,,0.0,1,,,0.0,-6.81,0.0
8.4,.399,3.4,4.1,.792,3.2,122,6-1,2.2,11.2,7.62,2.5
12.8,.393,5.0,3.6,.664,2.4,68,6-2,2.9,12.5,-4.78,7.3
1.5,.158,0.2,0.7,.778,0.5,13,6-3,1.2,1.0,-0.06,1.3
3.6,.368,1.3,1.2,.455,0.5,19,,2.2,3.2,2.58,3.5
3.9,.407,1.6,1.5,.542,0.8,70,6-4,2.2,4.0,3.83,4.9
0.4,.400,0.2,0.3,.250,0.1,12,,0.6,0.4,-2.95,0.5
9.8,.379,3.7,2.0,.750,1.5,81,6-2,1.8,10.6,5.89,2.4
8.4,.418,3.5,1.0,.646,0.7,47,6-5,2.4,9.4,-9.37,2.4
4.4,.439,1.9,2.6,.770,2.0,99,6-3,2.1,6.1,-1.12,2.2
4.6,.380,1.8,1.7,.545,0.9,20,6-5,,4.4,-6.53,2.8
6.6,.444,2.9,3.6,.585,2.1,125,6-8,2.4,8.0,1.01,5.9
2.5,.440,1.1,0.9,.712,0.6,67,6-5,0.8,3.3,0.58,1.3
,,2.2,,,2.7,73,,,7.2,2.95,
2.2,.458,1.0,0.8,.778,0.6,11,6-6,0.7,2.6,-3.61,1.5
1.8,.429,0.8,0.6,.614,0.4,72,6-8,0.7,1.9,-4.70,1.4
1.4,.600,0.8,0.5,.417,0.2,22,6-8,1.7,1.9,5.45,1.7
2.1,.414,0.9,0.5,.286,0.1,14,6-4,0.2,1.9,3.24,1.6
6.9,.427,2.9,3.2,.680,2.2,84,6-3,2.5,8.4,-7.50,5.9
8.6,.348,3.0,2.9,.829,2.4,110,6-2,2.2,10.5,-6.70,1.9
14.1,.475,6.7,4.0,.802,3.2,104,6-3,3.0,16.6,2.87,5.7
2.1,.579,1.2,1.1,.600,0.7,9,6-5,0.4,3.3,-5.96,1.9
5.2,.469,2.4,2.0,.712,1.4,109,5-10,2.0,6.3,6.38,1.9
0.7,.250,0.2,0.3,.500,0.2,6,,,0.5,-6.08,0.7
10.7,.481,5.2,3.2,.602,1.9,81,6-7,3.3,12.3,6.99,9.2
4.3,.468,2.0,1.1,.516,0.6,29,6-8,2.6,4.6,2.26,3.1
1.6,.510,0.8,0.7,.300,0.2,30,6-8,1.4,1.9,-8.82,1.0
10.1,.396,4.0,2.9,.810,2.4,57,6-4,2.1,12.9,0.07,2.0
10.2,.467,4.8,5.5,.705,3.8,121,6-4,2.8,14.3,-3.42,4.8
0.5,.231,0.1,0.4,.667,0.3,27,6-6,1.3,0.5,-5.87,1.7
1.6,.191,0.3,0.2,.714,0.2,30,6-1,1.6,0.9,0.14,1.0
9.8,.544,5.3,6.1,.529,3.2,60,7-0,3.0,13.8,5.32,10.3
0.3,.000,0.0,0.3,.500,0.1,7,6-0,0.3,0.1,5.40,0.1
2.1,.200,0.4,0.6,.500,0.3,7,6-0,0.4,1.1,-5.32,1.0
4.0,.467,1.9,2.5,.658,1.6,60,6-7,2.3,5.5,2.55,4.0
6.1,.388,2.4,1.4,.811,1.1,127,6-7,2.0,7.6,4.56,3.0
20.2,.505,10.2,3.8,.722,2.7,24,6-4,2.7,23.1,-4.68,5.5
2.5,.358,0.9,0.8,.647,0.5,21,,1.0,2.3,-7.36,1.3
1.0,.000,0.0,0.0,,0.0,3,,0.0,0.0,-0.91,1.0
1.5,.333,0.5,0.2,.357,0.1,59,6-1,0.9,1.5,7.33,0.8
1.1,.393,0.4,0.5,.429,0.2,26,6-7,1.2,1.1,0.16,1.4
7.5,.474,3.5,2.0,.834,1.7,107,6-8,1.6,10.2,-6.11,3.3
1.8,.286,0.5,0.0,,0.0,4,,0.5,1.5,4.92,1.0
17.1,.381,6.5,6.4,.680,4.3,63,6-8,3.1,17.4,4.41,17.6
6.0,.415,2.5,2.4,.766,1.8,114,6-8,2.6,7.4,-0.56,3.5
3.3,.594,2.0,1.4,.367,0.5,21,6-5,1.5,4.4,0.55,1.8
0.5,.333,0.2,0.0,,0.0,6,6-0,0.3,0.3,0.04,0.5
8.3,.459,3.8,2.2,.841,1.8,95,6-5,1.2,11.4,-2.10,2.5
0.7,.375,0.3,0.2,.500,0.1,12,,1.3,0.6,-10.22,0.5
1.2,.526,0.6,0.2,.625,0.2,33,6-7,1.8,1.4,-1.81,2.9
4.2,.575,2.4,2.1,.624,1.3,109,6-7,1.9,6.1,0.30,3.6
8.9,.430,3.8,2.2,.536,1.2,70,6-1,1.9,8.8,-7.75,3.2
7.1,.433,3.1,1.9,.718,1.3,66,6-1,3.7,7.5,3.09,3.2
0.9,.545,0.5,0.4,.800,0.3,12,6-3,0.9,1.3,,
3.2,.384,1.2,0.9,.711,0.6,109,6-9,1.3,3.3,-1.78,2.9
1.3,.333,0.4,0.9,.385,0.4,14,6-3,0.9,1.2,-1.79,0.8
1.5,.263,0.4,0.5,.429,0.2,13,6-6,0.7,1.2,-8.24,1.0
8.7,.449,3.9,3.6,.578,2.1,51,6-10,3.5,9.9,0.08,8.1
12.3,.427,5.3,3.4,.709,2.4,72,6-2,2.5,12.7,-0.83,6.3
